"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"IMI";"IPT"
"1214";"41017013002P9";"ENGENHARIAS III";"ENGIII";"MUNICIPAL";"PÚBLICA";2008;"PROFISSIONAL";"3";"SUL";"SC";"UNISOCIESC";"ENGENHARIA DE PRODUÇÃO";"MESTRADO PROF.";0,82093253968254;0,833333333333333
"1215";"41020014001P0";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUL";"SC";"UFFS";"ESTUDOS LINGUÍSTICOS";"MESTRADO";0,46340811965812;0,0769230769230769
"1216";"41020014004P9";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUL";"RS";"UFFS";"CIÊNCIA E TECNOLOGIA AMBIENTAL";"MESTRADO";0,602645920167533;0,0625
"1217";"42001013001P5";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,372039962437075;0,113207547169811
"1218";"42001013002P1";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1964;"ACADÊMICO";"7";"SUL";"RS";"UFRGS";"FÍSICA";"MESTRADO/DOUTORADO";0,431221721826561;0,0909090909090909
"1219";"42001013003P8";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"MATEMÁTICA";"MESTRADO/DOUTORADO";0,372021761133603;0,04
"1220";"42001013004P4";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"7";"SUL";"RS";"UFRGS";"COMPUTAÇÃO";"MESTRADO/DOUTORADO";0,375929277167922;0,0555555555555556
"1221";"42001013006P7";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";1968;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA)";"MESTRADO/DOUTORADO";0,379464458776503;0,032258064516129
"1222";"42001013008P0";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"ECOLOGIA";"MESTRADO/DOUTORADO";0,386077607609738;0,105263157894737
"1223";"42001013014P0";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"7";"SUL";"RS";"UFRGS";"ENGENHARIA CIVIL";"MESTRADO/DOUTORADO";0,388977012689827;0,0526315789473684
"1224";"42001013015P6";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL";"MESTRADO/DOUTORADO";0,475693020429863;0,0416666666666667
"1225";"42001013016P2";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"7";"SUL";"RS";"UFRGS";"ENGENHARIA DE MINAS, METALÚRGICA E DE MATERIAIS";"MESTRADO/DOUTORADO";0,35676278100351;1,35294117647059
"1226";"42001013020P0";"MEDICINA I";"MEDI";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"CIÊNCIAS PNEUMOLÓGICAS";"MESTRADO/DOUTORADO";0,451860408110408;0,0476190476190476
"1227";"42001013023P9";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"7";"SUL";"RS";"UFRGS";"CIÊNCIAS FARMACÊUTICAS";"MESTRADO/DOUTORADO";0,37997633211015;3,20689655172414
"1228";"42001013025P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";0,461639188234933;0,191489361702128
"1229";"42001013026P8";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"PLANEJAMENTO URBANO E REGIONAL";"MESTRADO/DOUTORADO";0,445869922341696;0,0555555555555556
"1230";"42001013030P5";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"CIÊNCIAS VETERINÁRIAS";"MESTRADO/DOUTORADO";0,322247184814389;1,40740740740741
"1231";"42001013031P1";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"LETRAS";"MESTRADO/DOUTORADO";0,318702007545634;0,0317460317460317
"1232";"42001013033P4";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"CIÊNCIA POLÍTICA";"MESTRADO/DOUTORADO";0,480090213731518;0,0555555555555556
"1233";"42001013035P7";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1965;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"FITOTECNIA";"MESTRADO/DOUTORADO";0,334944801448308;0,136363636363636
"1234";"42001013039P2";"MEDICINA I";"MEDI";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"MEDICINA: CIÊNCIAS MÉDICAS";"MESTRADO/DOUTORADO";0,415218451050111;0,0526315789473684
"1235";"42001013046P9";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1986;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";0,369259626095694;0,34375
"1236";"42001013048P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"MICROBIOLOGIA AGRÍCOLA E DO AMBIENTE";"MESTRADO/DOUTORADO";0,516400848463542;0,117647058823529
"1237";"42001013051P2";"EDUCAÇÃO FÍSICA";"EFIS";"FEDERAL";"PÚBLICA";1989;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"CIÊNCIAS DO MOVIMENTO HUMANO";"MESTRADO/DOUTORADO";0,410711089838138;0,032258064516129
"1238";"42001013052P9";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"SENSORIAMENTO REMOTO";"MESTRADO/DOUTORADO";0,532248006085215;0,0476190476190476
"1239";"42001013053P5";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,287933889062622;0,0238095238095238
"1240";"42001013055P8";"ARTES / MÚSICA";"ARTE";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"ARTES VISUAIS";"MESTRADO/DOUTORADO";0,556424516514559;0,0833333333333333
"1241";"42001013058P7";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"ENGENHARIA QUÍMICA";"MESTRADO/DOUTORADO";0,32908896965866;0,133333333333333
"1242";"42001013059P3";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"ENGENHARIA DE PRODUÇÃO";"MESTRADO/DOUTORADO";0,49694729951089;2,13333333333333
"1243";"42001013066P0";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";0,411271410635817;0,0476190476190476
"1244";"42001013067P6";"ENFERMAGEM";"ENFE";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"ENFERMAGEM";"MESTRADO/DOUTORADO";0,324972845380271;0,0256410256410256
"1245";"42001013068P2";"CIÊNCIAS BIOLÓGICAS I";"CBI";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"BIOLOGIA CELULAR E MOLECULAR";"MESTRADO/DOUTORADO";0,422005864432807;0,25
"1246";"42001013075P9";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"INFORMÁTICA NA EDUCAÇÃO";"DOUTORADO";0,593558313099587;0,95
"1247";"42001013078P8";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"MICROELETRÔNICA";"MESTRADO/DOUTORADO";0,436371646088465;0,0526315789473684
"1248";"42001013089P0";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2005;"PROFISSIONAL";"5";"SUL";"RS";"UFRGS";"ENGENHARIA DE PRODUÇÃO";"MESTRADO PROF.";0,484679136768784;2
"1249";"42001013096P6";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"DESIGN";"MESTRADO/DOUTORADO";0,480800102675103;0,666666666666667
"1250";"42001013105P5";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"CIÊNCIAS BIOLÓGICAS: FARMACOLOGIA E TERAPÊUTICA";"MESTRADO/DOUTORADO";0,429924068986569;0,857142857142857
"1251";"42001013106P1";"MEDICINA III";"MEDIII";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA";"MESTRADO/DOUTORADO";0,516613750126074;0,0384615384615385
"1252";"42001013170P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUL";"RS";"UFRGS";"CONTROLADORIA E CONTABILIDADE";"MESTRADO";0,661743551587302;0,1875
"1253";"42002010003P8";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"6";"SUL";"RS";"UFSM";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";0,296850198412698;1,375
"1254";"42002010004P4";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"ENGENHARIA DE PRODUÇÃO";"MESTRADO";0,592784043441938;1,21052631578947
"1255";"42002010007P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"AGRONOMIA";"MESTRADO/DOUTORADO";0,40547847985348;0,16
"1256";"42002010008P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENGENHARIA AGRÍCOLA";"MESTRADO/DOUTORADO";0,430028725194629;0,95
"1257";"42002010010P4";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ZOOTECNIA";"MESTRADO/DOUTORADO";0,263158700980392;0,0588235294117647
"1258";"42002010012P7";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"6";"SUL";"RS";"UFSM";"QUÍMICA";"MESTRADO/DOUTORADO";0,284298276804262;0,611111111111111
"1259";"42002010013P3";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"CIÊNCIA E TECNOLOGIA DOS ALIMENTOS";"MESTRADO/DOUTORADO";0,507791305661106;0,631578947368421
"1260";"42002010019P1";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"FÍSICA";"MESTRADO/DOUTORADO";0,294861573683168;0,277777777777778
"1261";"42002010020P0";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENGENHARIA CIVIL";"MESTRADO/DOUTORADO";0,445809079968563;0,192307692307692
"1262";"42002010025P1";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"GEOGRAFIA";"MESTRADO/DOUTORADO";0,370629896281584;0,105263157894737
"1263";"42002010032P8";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"FARMACOLOGIA";"MESTRADO/DOUTORADO";0,498060318627688;0,258064516129032
"1264";"42002010033P4";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"4";"SUL";"RS";"UFSM";"PATRIMÔNIO CULTURAL";"MESTRADO PROF.";0,72871925569294;1,86666666666667
"1265";"42002010036P3";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"INFORMÁTICA";"MESTRADO";0,449663790157211;0,371428571428571
"1266";"42002010038P6";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENGENHARIA QUÍMICA";"MESTRADO/DOUTORADO";0,412120883828473;0,384615384615385
"1267";"42002010040P0";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"METEOROLOGIA";"MESTRADO/DOUTORADO";0,400320683956268;0,0666666666666667
"1268";"42002010041P7";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"CIÊNCIAS SOCIAIS";"MESTRADO";0,556216168091168;0,0555555555555556
"1269";"42002010055P8";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENGENHARIA AMBIENTAL";"MESTRADO";0,709910037878788;0,333333333333333
"1270";"42002010056P4";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"4";"SUL";"RS";"UFSM";"TECNOLOGIAS EDUCACIONAIS EM REDE";"MESTRADO PROF.";0,696187885802469;0,65
"1271";"42003016001P8";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";"SUL";"RS";"UFPEL";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,297955561463626;0,142857142857143
"1272";"42003016008P2";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"VETERINÁRIA";"MESTRADO/DOUTORADO";0,334482123980671;0,954545454545455
"1273";"42003016009P9";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,567350027463905;4
"1274";"42003016018P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"FITOSSANIDADE";"MESTRADO/DOUTORADO";0,375981944525396;0,315789473684211
"1275";"42003016020P2";"BIOTECNOLOGIA";"BIOT";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"6";"SUL";"RS";"UFPEL";"BIOTECNOLOGIA";"MESTRADO/DOUTORADO";0,487301821555068;5,15
"1276";"42003016022P5";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"PARASITOLOGIA";"MESTRADO/DOUTORADO";0,476218260324185;1,47058823529412
"1277";"42003016025P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"SISTEMAS DE PRODUÇÃO AGRÍCOLA FAMILIAR";"MESTRADO/DOUTORADO";0,541285403050109;0,5625
"1278";"42003016028P3";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"QUÍMICA";"MESTRADO/DOUTORADO";0,349986001317523;0,409090909090909
"1279";"42003016032P0";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"ARQUITETURA E URBANISMO";"MESTRADO";0,460253127279011;0,9375
"1280";"42003016033P7";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"FÍSICA";"MESTRADO/DOUTORADO";0,278309334150327;0,133333333333333
"1281";"42003016034P3";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"ORGANIZAÇÕES E MERCADOS";"MESTRADO";0,529836780249857;0,1
"1282";"42003016035P0";"NUTRIÇÃO";"NUTR";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"NUTRIÇÃO E ALIMENTOS";"MESTRADO";0,503107805699269;0,444444444444444
"1283";"42003016038P9";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"COMPUTAÇÃO";"MESTRADO/DOUTORADO";0,420567887150395;1,18181818181818
"1284";"42003016039P5";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"LETRAS";"MESTRADO";0,46621765010352;0,0357142857142857
"1285";"42003016040P3";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"BIOQUÍMICA E BIOPROSPECÇÃO";"MESTRADO/DOUTORADO";0,526703331390831;1,55555555555556
"1286";"42003016041P0";"MATERIAIS";"MATE";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"CIÊNCIA E ENGENHARIA DE MATERIAIS";"MESTRADO/DOUTORADO";0,706211996610845;1,72727272727273
"1287";"42003016042P6";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUL";"RS";"UFPEL";"ENSINO DE CIÊNCIAS E MATEMÁTICA";"MESTRADO PROF.";0,489300042942314;0,0666666666666667
"1288";"42003016046P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"ENTOMOLOGIA";"MESTRADO";0,753921425796426;0,0909090909090909
"1289";"42003016048P4";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"RECURSOS HÍDRICOS";"MESTRADO/DOUTORADO";0,538089225589226;0,333333333333333
"1290";"42003016051P5";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"MODELAGEM MATEMÁTICA";"MESTRADO";0,633138736263736;0,0769230769230769
"1291";"42003016054P4";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";2016;"PROFISSIONAL";"3";"SUL";"RS";"UFPEL";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO PROF.";0,704708167989418;0,142857142857143
"1292";"42004012002P0";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUL";"RS";"FURG";"EDUCAÇÃO AMBIENTAL";"MESTRADO/DOUTORADO";0,556739953886693;0,05
"1293";"42004012004P3";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";"SUL";"RS";"FURG";"ENGENHARIA OCEÂNICA";"MESTRADO";0,500153457653458;0,1
"1294";"42004012005P0";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";"SUL";"RS";"FURG";"ENGENHARIA E CIÊNCIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,362974924012158;0,75
"1295";"42004012008P9";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";2000;"ACADÊMICO";"4";"SUL";"RS";"FURG";"CIÊNCIAS FISIOLÓGICAS";"MESTRADO/DOUTORADO";0,510941451985325;0,111111111111111
"1296";"42004012011P0";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";2001;"ACADÊMICO";"5";"SUL";"RS";"FURG";"AQÜICULTURA";"MESTRADO/DOUTORADO";0,499379344374645;0,2
"1297";"42004012012P6";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";"SUL";"RS";"FURG";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";0,547840074898002;0,142857142857143
"1298";"42004012013P2";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUL";"RS";"FURG";"BIOLOGIA DE AMBIENTES AQUÁTICOS CONTINENTAIS";"MESTRADO/DOUTORADO";0,458707226247987;0,0555555555555556
"1299";"42004012014P9";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUL";"RS";"FURG";"MODELAGEM COMPUTACIONAL";"MESTRADO/DOUTORADO";0,578026644477116;0,277777777777778
"1300";"42004012016P1";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"FURG";"QUIMICA TECNOLOGICA E AMBIENTAL";"MESTRADO/DOUTORADO";0,428228796000233;0,518518518518518
"1301";"42004012021P5";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUL";"RS";"FURG";"EDUCAÇÃO";"MESTRADO";0,43078969845514;0,117647058823529
"1302";"42004012022P1";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUL";"RS";"FURG";"COMPUTAÇÃO";"MESTRADO";0,566594024122807;0,2
"1303";"42004012024P4";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"RS";"FURG";"ENGENHARIA MECÂNICA";"MESTRADO";0,632553930260047;0,166666666666667
"1304";"42004012025P0";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"RS";"FURG";"ENGENHARIA QUIMICA";"MESTRADO";0,516847826086957;0,0833333333333333
"1305";"42005019001P0";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"6";"SUL";"RS";"PUC/RS";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,593392515051998;0,142857142857143
"1306";"42005019005P6";"HISTÓRIA";"HIST";"PARTICULAR";"PRIVADA";1973;"ACADÊMICO";"5";"SUL";"RS";"PUC/RS";"HISTÓRIA";"MESTRADO/DOUTORADO";0,363952499706176;0,0769230769230769
"1307";"42005019006P2";"PSICOLOGIA";"PSICO";"PARTICULAR";"PRIVADA";1972;"ACADÊMICO";"6";"SUL";"RS";"PUC/RS";"PSICOLOGIA";"MESTRADO/DOUTORADO";0,331520960491697;0,133333333333333
"1308";"42005019014P5";"MEDICINA I";"MEDI";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"7";"SUL";"RS";"PUC/RS";"MEDICINA E CIÊNCIAS DA SAÚDE.";"MESTRADO/DOUTORADO";0,439108202459682;0,12
"1309";"42005019015P1";"ENGENHARIAS IV";"ENGIV";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";"SUL";"RS";"PUC/RS";"ENGENHARIA ELÉTRICA";"MESTRADO";0,58766242155777;0,466666666666667
"1310";"42005019016P8";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";"SUL";"RS";"PUC/RS";"CIÊNCIA DA COMPUTAÇÃO";"MESTRADO/DOUTORADO";0,353045056543698;0,608695652173913
"1311";"42005019017P4";"COMUNICAÇÃO E INFORMAÇÃO";"31";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"4";"SUL";"RS";"PUC/RS";"COMUNICAÇÃO SOCIAL";"MESTRADO/DOUTORADO";0,542201802457269;0,333333333333333
"1312";"42005019020P5";"MEDICINA II";"MEDII";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"6";"SUL";"RS";"PUC/RS";"MEDICINA PEDIATRIA E SAUDE DA CRIANÇA";"MESTRADO/DOUTORADO";0,429079088952654;0,0625
"1313";"42005019021P1";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"6";"SUL";"RS";"PUC/RS";"GERONTOLOGIA BIOMÉDICA";"MESTRADO/DOUTORADO";0,491803648070815;0,176470588235294
"1314";"42005019022P8";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";"SUL";"RS";"PUC/RS";"ODONTOLOGIA";"MESTRADO/DOUTORADO";0,310145308123249;0,352941176470588
"1315";"42005019025P7";"ENGENHARIAS II";"ENGII";"PARTICULAR";"PRIVADA";2001;"ACADÊMICO";"5";"SUL";"RS";"PUC/RS";"ENGENHARIA E TECNOLOGIA DE MATERIAIS";"MESTRADO/DOUTORADO";0,462406316487709;0,736842105263158
"1316";"42005019027P0";"ECONOMIA";"ECON";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";"SUL";"RS";"PUC/RS";"ECONOMIA";"MESTRADO/DOUTORADO";0,455749805749806;0,181818181818182
"1317";"42005019029P2";"CIÊNCIAS BIOLÓGICAS I";"CBI";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"6";"SUL";"RS";"PUC/RS";"BIOLOGIA CELULAR E MOLECULAR";"MESTRADO/DOUTORADO";0,45172734605584;0,538461538461538
