"";"NM_PROGRAMA_IES";"m_IMI";"m_IPT";"md_IMI";"md_IPT";"v_IMI";"v_IPT";"d_IMI";"d_IPT";"pc_IMI";"pc_IPT";"cor"
"311";"ENFERMAGEM E BIOCIÊNCIAS";0,590259128126775;0,19047619047619;0,590259128126775;0,19047619047619;NA;NA;NA;NA;NA;NA;NA
"312";"ENFERMAGEM E SAÚDE";0,486460584583439;0,166666666666667;0,486460584583439;0,166666666666667;NA;NA;NA;NA;NA;NA;NA
"313";"ENFERMAGEM NA ATENÇÃO PRIMÁRIA EM SAÚDE NO SUS";0,48739028388726;0,363636363636364;0,48739028388726;0,363636363636364;NA;NA;NA;NA;NA;NA;NA
"314";"ENFERMAGEM NA SAÚDE DO ADULTO";0,289804211991712;0,111111111111111;0,289804211991712;0,111111111111111;NA;NA;NA;NA;NA;NA;NA
"315";"ENGENHARIA (ENGENHARIA DE PRODUÇÃO)";0,614973845598846;0,933333333333333;0,614973845598846;0,933333333333333;NA;NA;NA;NA;NA;NA;NA
"316";"ENGENHARIA AGRÍCOLA";0,49118278010645;0,477027275556687;0,49085701019749;0,3;0,00611493105520934;0,11983417264077;0,0781980246247265;0,346170727590838;15,9203514031537;72,5683300156912;-0,354587908365088
"317";"ENGENHARIA AMBIENTAL";0,594381830756204;0,237408480307754;0,591234161383144;0,242690058479532;0,00938308149142335;0,0128773852518686;0,0968663073076668;0,113478567367889;16,2969832345697;47,7988685243199;0,360713790281868
"318";"ENGENHARIA AMBIENTAL - DEAMB";0,640465668590669;0,272727272727273;0,640465668590669;0,272727272727273;NA;NA;NA;NA;NA;NA;NA
"319";"ENGENHARIA BIOMÉDICA";0,58615409032901;0,788100996067243;0,594070603045145;0,438311688311688;0,00646017219832417;0,819091374003551;0,0803751964123521;0,905036669977273;13,7122981377196;114,837650820588;0,0210727612019262
"320";"ENGENHARIA CIVIL";0,416136411783286;0,328312942631915;0,424763943785683;0,192307692307692;0,00482188900092352;0,0909253559173735;0,0694398228750874;0,301538315836269;16,6867932987441;91,8447848625743;-0,373184114557328
"321";"ENGENHARIA CIVIL (RECURSOS HÍDRICOS)";0,482180877401466;0,588235294117647;0,482180877401466;0,588235294117647;NA;NA;NA;NA;NA;NA;NA
"322";"ENGENHARIA CIVIL E AMBIENTAL";0,433164375498598;0,104166666666667;0,433164375498598;0,104166666666667;0,00235866509290486;0,000868055555555556;0,0485660899486963;0,0294627825494395;11,2119307809636;28,2842712474619;-1
"323";"ENGENHARIA CIVIL: ESTRUTURAS E CONSTRUÇÃO CIVIL";0,494821591829808;1,11111111111111;0,494821591829808;1,11111111111111;NA;NA;NA;NA;NA;NA;NA
"324";"ENGENHARIA DA COMPUTAÇÃO";0,437120681605976;0,642857142857143;0,437120681605976;0,642857142857143;NA;NA;NA;NA;NA;NA;NA
"325";"ENGENHARIA DA INFORMAÇÃO";0,574892471462593;0,111111111111111;0,574892471462593;0,111111111111111;NA;NA;NA;NA;NA;NA;NA
"326";"ENGENHARIA DE ALIMENTOS";0,356705959307436;0,740890688259109;0,356705959307436;0,740890688259109;0,00000172420523504092;0,0047206149912308;0,00131308995694922;0,0687067317752111;0,3681155087789;9,27353155654489;-1
"327";"ENGENHARIA DE BIOMATERIAIS";0,535046220624024;0,75;0,535046220624024;0,75;NA;NA;NA;NA;NA;NA;NA
"328";"ENGENHARIA DE BIOPROCESSOS E BIOTECNOLOGIA";0,514403793034308;5,07142857142857;0,514403793034308;5,07142857142857;NA;NA;NA;NA;NA;NA;NA
"329";"ENGENHARIA DE BIOSSISTEMAS";0,586835466830491;0,193548387096774;0,586835466830491;0,193548387096774;NA;NA;NA;NA;NA;NA;NA
"330";"ENGENHARIA DE COMPUTAÇÃO E SISTEMAS";0,564893684746626;0,357142857142857;0,564893684746626;0,357142857142857;NA;NA;NA;NA;NA;NA;NA
"331";"ENGENHARIA DE CONSTRUÇÃO CIVIL";0,421071485139554;0,208333333333333;0,421071485139554;0,208333333333333;NA;NA;NA;NA;NA;NA;NA
"332";"ENGENHARIA DE EDIFICAÇÕES E AMBIENTAL";0,632061688311688;0,25;0,632061688311688;0,25;NA;NA;NA;NA;NA;NA;NA
"333";"ENGENHARIA DE EDIFICAÇÕES E SANEAMENTO";0,434667878417878;0,0909090909090909;0,434667878417878;0,0909090909090909;NA;NA;NA;NA;NA;NA;NA
"334";"ENGENHARIA DE ENERGIA";0,492531874528658;0,0666666666666667;0,492531874528658;0,0666666666666667;NA;NA;NA;NA;NA;NA;NA
"335";"ENGENHARIA DE ENERGIA NA AGRICULTURA";0,527704220242314;0,5;0,527704220242314;0,5;NA;NA;NA;NA;NA;NA;NA
"336";"ENGENHARIA DE ESTRUTURAS";0,362096760399562;1;0,362096760399562;1;NA;NA;NA;NA;NA;NA;NA
"337";"ENGENHARIA DE MATERIAIS";0,653351234347373;0,2628367003367;0,655883296663;0,1875;0,0017740103375308;0,064256968889229;0,0421190020956195;0,253489583393932;6,44660940109676;96,4437550270587;0,668227566360552
"338";"ENGENHARIA DE MATERIAIS E NANOTECNOLOGIA";0,567926614647639;0,3125;0,567926614647639;0,3125;NA;NA;NA;NA;NA;NA;NA
"339";"ENGENHARIA DE MATERIAIS E PROCESSOS SUSTENTÁVEIS";0,686332417582418;1,1;0,686332417582418;1,1;NA;NA;NA;NA;NA;NA;NA
"340";"ENGENHARIA DE MINAS, METALÚRGICA E DE MATERIAIS";0,35676278100351;1,35294117647059;0,35676278100351;1,35294117647059;NA;NA;NA;NA;NA;NA;NA
"341";"ENGENHARIA DE PETRÓLEO E GÁS";0,667958471267295;0,75;0,667958471267295;0,75;NA;NA;NA;NA;NA;NA;NA
"342";"ENGENHARIA DE PROCESSOS";0,463758500530639;0,294117647058824;0,463758500530639;0,294117647058824;NA;NA;NA;NA;NA;NA;NA
"343";"ENGENHARIA DE PROCESSOS E TECNOLOGIAS";0,543665569676146;2,07142857142857;0,543665569676146;2,07142857142857;NA;NA;NA;NA;NA;NA;NA
"344";"ENGENHARIA DE PRODUÇÃO";0,601551687259078;0,863169046295981;0,610345017636684;0,833333333333333;0,00996621320005621;0,480193533382059;0,0998309230652317;0,692959979639559;16,5955686235547;80,2809116723056;0,11050336498776
"345";"ENGENHARIA DE PRODUÇÃO - CENTRO ACADÊMICO DO AGRESTE";0,484444895382395;0,133333333333333;0,484444895382395;0,133333333333333;NA;NA;NA;NA;NA;NA;NA
"346";"ENGENHARIA DE PRODUÇÃO E SISTEMAS";0,621114078925031;1,5;0,621114078925031;1,5;0,00154898866387365;0,5;0,0393571932926326;0,707106781186548;6,33654824903479;47,1404520791032;-1
"347";"ENGENHARIA DE PRODUÇÃO E SISTEMAS (PPGEPS)";0,650488053613054;0,636363636363636;0,650488053613054;0,636363636363636;NA;NA;NA;NA;NA;NA;NA
"348";"ENGENHARIA DE PRODUÇÃO E SISTEMAS COMPUTACIONAIS";0,572074249280132;0,125;0,572074249280132;0,125;NA;NA;NA;NA;NA;NA;NA
"349";"ENGENHARIA DE RECURSOS HÍDRICOS E AMBIENTAL";0,490901162790698;0,0833333333333333;0,490901162790698;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"350";"ENGENHARIA DE RECURSOS NATURAIS DA AMAZÔNIA";0,401017156862745;0,5625;0,401017156862745;0,5625;NA;NA;NA;NA;NA;NA;NA
"351";"ENGENHARIA DE RESERVATÓRIO E DE EXPLORAÇÃO";0,582427203218244;0,0714285714285714;0,582427203218244;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"352";"ENGENHARIA DE SISTEMAS";0,553333022414061;0,357142857142857;0,553333022414061;0,357142857142857;NA;NA;NA;NA;NA;NA;NA
"353";"ENGENHARIA DE SISTEMAS E AUTOMAÇÃO";0,501559744268078;0,888888888888889;0,501559744268078;0,888888888888889;NA;NA;NA;NA;NA;NA;NA
"354";"ENGENHARIA DE SISTEMAS E COMPUTAÇÃO";0,437833836610175;0,0555555555555556;0,437833836610175;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"355";"ENGENHARIA DE SISTEMAS ELETRÔNICOS E DE AUTOMAÇÃO";0,541312957875458;0,875;0,541312957875458;0,875;NA;NA;NA;NA;NA;NA;NA
"356";"ENGENHARIA DE SISTEMAS LOGÍSTICOS";0,618459595959596;1;0,618459595959596;1;NA;NA;NA;NA;NA;NA;NA
"357";"ENGENHARIA DE SOFTWARE";0,499652777777778;1;0,499652777777778;1;NA;NA;NA;NA;NA;NA;NA
"358";"ENGENHARIA DE TELEINFORMÁTICA";0,43655098560889;0,833333333333333;0,43655098560889;0,833333333333333;NA;NA;NA;NA;NA;NA;NA
"359";"ENGENHARIA DE TRANSPORTES";0,501740074082573;0,0884615384615385;0,501740074082573;0,0884615384615385;0,00707061181848707;0,000266272189349112;0,0840869301288082;0,0163178487966126;16,7590620068689;18,4462638570404;1
"360";"ENGENHARIA DE TRANSPORTES E GESTÃO TERRITORIAL";0,653932278039421;0,0416666666666667;0,653932278039421;0,0416666666666667;NA;NA;NA;NA;NA;NA;NA
"361";"ENGENHARIA E CIÊNCIA DE ALIMENTOS";0,362974924012158;0,75;0,362974924012158;0,75;NA;NA;NA;NA;NA;NA;NA
"362";"ENGENHARIA E CIÊNCIA DE MATERIAIS";0,571218713576164;0,732142857142857;0,571218713576164;0,732142857142857;0,000381401967857698;0,464923469387755;0,019529515300122;0,681852967572742;3,41892078042327;93,1311370343258;-1
"363";"ENGENHARIA E CIÊNCIA DOS MATERIAIS";0,537153120572238;2,09090909090909;0,537153120572238;2,09090909090909;NA;NA;NA;NA;NA;NA;NA
"364";"ENGENHARIA E CIÊNCIAS AMBIENTAIS";0,627394480519481;0,272727272727273;0,627394480519481;0,272727272727273;NA;NA;NA;NA;NA;NA;NA
"365";"ENGENHARIA E DESENVOLVIMENTO SUSTENTÁVEL";0,593973214285714;0,142857142857143;0,593973214285714;0,142857142857143;NA;NA;NA;NA;NA;NA;NA
"366";"ENGENHARIA E GESTÃO DA INOVAÇÃO";0,855013368983957;0,0833333333333333;0,855013368983957;0,0833333333333333;NA;NA;NA;NA;NA;NA;NA
"367";"ENGENHARIA E GESTÃO DO CONHECIMENTO";0,602990259685812;0,53125;0,602990259685812;0,53125;NA;NA;NA;NA;NA;NA;NA
"368";"ENGENHARIA E TECNOLOGIA DE MATERIAIS";0,462406316487709;0,736842105263158;0,462406316487709;0,736842105263158;NA;NA;NA;NA;NA;NA;NA
"369";"ENGENHARIA ELETRICA";0,490831320450886;0,375;0,490831320450886;0,375;NA;NA;NA;NA;NA;NA;NA
"370";"ENGENHARIA ELÉTRICA";0,421178727559072;0,544552020342788;0,396980102594276;0,466666666666667;0,00857602416687724;0,14070970285021;0,0926068257034936;0,375112920132338;21,9875363222149;68,8846806400992;-0,153314421013691
"371";"ENGENHARIA ELÉTRICA - CORNÉLIO PROCÓPIO";0,460314526796382;1,875;0,460314526796382;1,875;NA;NA;NA;NA;NA;NA;NA
"372";"ENGENHARIA ELÉTRICA - PATO BRANCO";0,494305555555556;0,25;0,494305555555556;0,25;NA;NA;NA;NA;NA;NA;NA
"373";"ENGENHARIA ELÉTRICA E COMPUTAÇÃO";0,671464646464646;0,888888888888889;0,671464646464646;0,888888888888889;NA;NA;NA;NA;NA;NA;NA
"374";"ENGENHARIA ELÉTRICA E DE COMPUTAÇÃO";0,474430517399267;0,636363636363636;0,474430517399267;0,636363636363636;NA;NA;NA;NA;NA;NA;NA
"375";"ENGENHARIA ELÉTRICA E INFORMÁTICA INDUSTRIAL";0,395453067368756;0,390243902439024;0,395453067368756;0,390243902439024;NA;NA;NA;NA;NA;NA;NA
"376";"ENGENHARIA ELETRÔNICA";0,468745753337377;0,666666666666667;0,468745753337377;0,666666666666667;NA;NA;NA;NA;NA;NA;NA
"377";"ENGENHARIA FLORESTAL";0,320184524239379;0,139277389277389;0,320184524239379;0,139277389277389;0,0000604968522494277;0,0154863590178275;0,00777797224534954;0,124444200418612;2,42921554807393;89,349894526501;1
"378";"ENGENHARIA INDUSTRIAL";0,479497484598659;1,12719298245614;0,479497484598659;1,12719298245614;0,0184514973832658;0,172706986765158;0,135836288904202;0,415580301223673;28,3288845650352;36,8686025988317;-1
"379";"ENGENHARIA MECÂNICA";0,493117119015075;0,622900983492191;0,487200362786544;0,476278724981468;0,0140928305410616;0,309643993106175;0,118713228163763;0,556456640814156;24,0740431808317;89,3330811093722;0,0986859830003039
"380";"ENGENHARIA MECÂNICA - VOLTA REDONDA";0,518765486964016;0,294117647058824;0,518765486964016;0,294117647058824;NA;NA;NA;NA;NA;NA;NA
"381";"ENGENHARIA MECÂNICA E DE MATERIAIS";0,457905698330927;0,692307692307692;0,457905698330927;0,692307692307692;NA;NA;NA;NA;NA;NA;NA
"382";"ENGENHARIA MECÂNICA E TECNOLOGIA DE MATERIAIS";0,476309551341351;0,4375;0,476309551341351;0,4375;NA;NA;NA;NA;NA;NA;NA
"383";"ENGENHARIA MECATRÔNICA";0,606101992143659;1,18181818181818;0,606101992143659;1,18181818181818;NA;NA;NA;NA;NA;NA;NA
"384";"ENGENHARIA METALÚRGICA";0,470952232978879;0,651515151515151;0,470952232978879;0,651515151515151;0,000304351308215646;0,000459136822773186;0,0174456673192987;0,0214274782177741;3,70433901734596;3,28886874970487;1
"385";"ENGENHARIA METALÚRGICA E DE MATERIAIS";0,431614758698092;0,363636363636364;0,431614758698092;0,363636363636364;NA;NA;NA;NA;NA;NA;NA
"386";"ENGENHARIA METALÚRGICA E DE MINAS";0,403097469051416;0,454545454545455;0,403097469051416;0,454545454545455;NA;NA;NA;NA;NA;NA;NA
"387";"ENGENHARIA MINERAL";0,538228264790765;0,0714285714285714;0,538228264790765;0,0714285714285714;NA;NA;NA;NA;NA;NA;NA
"388";"ENGENHARIA NAVAL";0,685542929292929;0,1;0,685542929292929;0,1;NA;NA;NA;NA;NA;NA;NA
"389";"ENGENHARIA NAVAL E OCEÂNICA";0,514238036113036;0,333333333333333;0,514238036113036;0,333333333333333;NA;NA;NA;NA;NA;NA;NA
"390";"ENGENHARIA OCEÂNICA";0,485367219424882;0,181578947368421;0,485367219424882;0,181578947368421;0,000437265681904387;0,0133102493074792;0,0209108986393313;0,115370053772542;4,30826347607671;63,5371310631391;-1
"391";"ENGENHARIA QUIMICA";0,624426772520603;0,291666666666667;0,624426772520603;0,291666666666667;0,0231464594315465;0,0868055555555556;0,152139605072271;0,294627825494395;24,3646832210819;101,015254455221;1
"392";"ENGENHARIA QUÍMICA";0,447640723558078;0,640215088408628;0,429871352229145;0,490430622009569;0,0101994229974337;0,242874976576079;0,100992192754855;0,492823474051388;22,5609931000283;76,9777974580997;-0,0267193601830225
"393";"ENGENHARIA URBANA";0,487246736182127;0,274853801169591;0,487246736182127;0,274853801169591;0,000659480533729244;0,0575219725727574;0,0256803530686251;0,239837387770876;5,27050284006954;87,2599857634463;1
"394";"ENSINO";0,604458369604429;0,0704545454545455;0,604458369604429;0,0704545454545455;0,00215190716641965;0,000836776859504132;0,0463886534232203;0,0289270955939951;7,67441659440964;41,0578131011544;1
"395";"ENSINO CIENTIFICO E TECNOLÓGICO";0,710807091653866;0,75;0,710807091653866;0,75;NA;NA;NA;NA;NA;NA;NA
"396";"ENSINO DAS CIÊNCIAS";0,56080488465339;0,286096256684492;0,56080488465339;0,286096256684492;0,0052863822592649;0,0567502645200034;0,0727075117114105;0,238223140185842;12,9648499328511;83,2667798406589;1
"397";"ENSINO DE CIÊNCIA E TECNOLOGIA";0,631590821812596;0,3;0,631590821812596;0,3;NA;NA;NA;NA;NA;NA;NA
"398";"ENSINO DE CIÊNCIAS";0,568671958996532;0,123397435897436;0,594284539473684;0,0769230769230769;0,00213608338838869;0,00869853303747535;0,0462177821664853;0,0932659264548171;8,12731864747478;75,5817378023453;0,452196848054143
"399";"ENSINO DE CIÊNCIAS E MATEMÁTICA";0,559310573216911;0,135555555555556;0,543440094527051;0,0733333333333333;0,0112167969723592;0,0134518518518519;0,105909380945973;0,115982118672888;18,935701561447;85,5605793488517;0,0944339231813877
"400";"ENSINO DE CIÊNCIAS HUMANAS, SOCIAIS E DA NATUREZA";0,937876984126984;0,214285714285714;0,937876984126984;0,214285714285714;NA;NA;NA;NA;NA;NA;NA
"401";"ENSINO DE CIÊNCIAS NATURAIS";0,5369850579528;0,214285714285714;0,5369850579528;0,214285714285714;NA;NA;NA;NA;NA;NA;NA
"402";"ENSINO DE CIÊNCIAS NATURAIS E MATEMÁTICA";0,587765539618232;0,107142857142857;0,587765539618232;0,107142857142857;0,00657501716826786;0,00708616780045351;0,08108647956514;0,0841793787126842;13,7957185475364;78,5674201318386;1
"403";"ENSINO DE CIÊNCIAS, AMBIENTE E SOCIEDADE";0,603628842288948;0,142857142857143;0,603628842288948;0,142857142857143;NA;NA;NA;NA;NA;NA;NA
"404";"ENSINO DE QUÍMICA";0,503617886178862;0,2;0,503617886178862;0,2;NA;NA;NA;NA;NA;NA;NA
"405";"ENSINO EM CIÊNCIAS DA SAÚDE";0,481839643476998;0,0975609756097561;0,481839643476998;0,0975609756097561;NA;NA;NA;NA;NA;NA;NA
"406";"ENSINO EM EDUCAÇÃO BÁSICA";0,577410202410202;0,0952380952380952;0,577410202410202;0,0952380952380952;NA;NA;NA;NA;NA;NA;NA
"407";"ENSINO EM SAÚDE";0,584881907308378;0,133333333333333;0,584881907308378;0,133333333333333;NA;NA;NA;NA;NA;NA;NA
"408";"ENSINO EM SAÚDE NA AMAZÔNIA";0,617890211640212;0,333333333333333;0,617890211640212;0,333333333333333;NA;NA;NA;NA;NA;NA;NA
"409";"ENSINO NA EDUCAÇÃO BÁSICA";0,575543414918415;0,136363636363636;0,575543414918415;0,136363636363636;NA;NA;NA;NA;NA;NA;NA
"410";"ENSINO NA SAÚDE";0,535019841269841;1,05263157894737;0,535019841269841;1,05263157894737;NA;NA;NA;NA;NA;NA;NA
"411";"ENSINO NA SAÚDE:FORMAÇÃO DOCENTE INTERDISCIPLINAR PARA O SUS";0,410992474034404;1,30769230769231;0,410992474034404;1,30769230769231;NA;NA;NA;NA;NA;NA;NA
"412";"ENTOMOLOGIA";0,563588545849575;0,116883116883117;0,563588545849575;0,116883116883117;0,0724532103777244;0,00134930005059875;0,269171340186366;0,0367328198018986;47,7602574020745;31,4269680527354;-1
"413";"ENTOMOLOGIA AGRÍCOLA";0,45941900281618;0,4;0,45941900281618;0,4;NA;NA;NA;NA;NA;NA;NA
"414";"ENVELHECIMENTO HUMANO";0,784486558639101;0,357142857142857;0,784486558639101;0,357142857142857;NA;NA;NA;NA;NA;NA;NA
"415";"EPIDEMIOLOGIA";0,667627164502164;0,0416666666666667;0,667627164502164;0,0416666666666667;NA;NA;NA;NA;NA;NA;NA
"416";"EPIDEMIOLOGIA EXPERIMENTAL APLICADA ÀS ZOONOSES";0,350040701455468;0,428571428571429;0,350040701455468;0,428571428571429;NA;NA;NA;NA;NA;NA;NA
"417";"ESTATISTICA";0,542650462962963;0,0666666666666667;0,542650462962963;0,0666666666666667;NA;NA;NA;NA;NA;NA;NA
"418";"ESTATÍSTICA";0,38875187154075;0,0770676691729323;0,389363301648771;0,0526315789473684;0,00000848409121351357;0,0033177398383176;0,00291274633525022;0,0575998249851299;0,749255900352598;74,7392851026564;-0,981355422593357
"419";"ESTATÍSTICA APLICADA E BIOMETRIA";0,550635599780337;0,0833333333333333;0,550635599780337;0,0833333333333333;0,0384641007912372;0,000555555555555556;0,196122667713952;0,0235702260395516;35,6175059862077;28,2842712474619;1
"420";"ESTATÍSTICA E EXPERIMENTAÇÃO AGROPECUÁRIA";0,549749309039391;0,153846153846154;0,549749309039391;0,153846153846154;NA;NA;NA;NA;NA;NA;NA
"421";"ESTRUTURAS E CONSTRUÇÃO CIVIL";0,321188103864734;0,1875;0,321188103864734;0,1875;NA;NA;NA;NA;NA;NA;NA
"422";"ESTUDOS COMPARADOS SOBRE AS AMÉRICAS";0,545907738095238;0,05;0,545907738095238;0,05;NA;NA;NA;NA;NA;NA;NA
"423";"ESTUDOS CULTURAIS CONTEMPORÂNEOS";0,670028651439696;0,0769230769230769;0,670028651439696;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"424";"ESTUDOS DA LINGUAGEM";0,416611227824463;0,125;0,416611227824463;0,125;NA;NA;NA;NA;NA;NA;NA
"425";"ESTUDOS DA TRADUÇÃO";0,541361531986532;0,1875;0,541361531986532;0,1875;NA;NA;NA;NA;NA;NA;NA
"426";"ESTUDOS LINGUÍSTICOS";0,46340811965812;0,0769230769230769;0,46340811965812;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"427";"ESTUDOS LINGÜÍSTICOS";0,378870465662918;0,0307692307692308;0,378870465662918;0,0307692307692308;NA;NA;NA;NA;NA;NA;NA
"428";"ESTUDOS LINGUÍSTICOS E LITERÁRIOS EM INGLÊS";0,453637430108018;0,0555555555555556;0,453637430108018;0,0555555555555556;NA;NA;NA;NA;NA;NA;NA
"429";"EXERCICIO FISICO NA PROMOÇÂO DA SAUDE";0,501324224021592;0,461538461538462;0,501324224021592;0,461538461538462;NA;NA;NA;NA;NA;NA;NA
"430";"FARMÁCIA";0,601395551705044;0,325;0,601395551705044;0,325;0,00155904436654441;0,01125;0,0394847358677301;0,106066017177982;6,56551844385698;32,6356975932253;-1
"431";"FARMÁCIA (FISIOPATOLOGIA E TOXICOLOGIA)";0,470288110715301;0,173913043478261;0,470288110715301;0,173913043478261;NA;NA;NA;NA;NA;NA;NA
"432";"FARMACOLOGIA";0,427625867786333;0,167816782627029;0,432059578126236;0,178823529411765;0,00378991170606254;0,00949155152089151;0,0615622587797308;0,0974245940247713;14,3962897049275;58,0541424401493;-0,0267941732837049
"433";"FÁRMACOS E MEDICAMENTOS";0,40599481818994;0,642857142857143;0,40599481818994;0,642857142857143;NA;NA;NA;NA;NA;NA;NA
"434";"FILOSOFIA";0,442953976143812;0,105018939393939;0,422500346753064;0,0954545454545455;0,00652516097060786;0,0036803044651056;0,0807784684839212;0,0606655129798273;18,2363118595633;57,7662594289429;-0,162549279239194
"435";"FÍSICA";0,369451772260994;0,223955961075208;0,341639227693652;0,125490196078431;0,0074413380676195;0,0858500948852329;0,0862631906876826;0,293001868398877;23,3489719537042;130,830127044701;0,0253088312244941
"436";"FÍSICA AMBIENTAL";0,60142832790144;0,05;0,60142832790144;0,05;NA;NA;NA;NA;NA;NA;NA
"437";"FÍSICA APLICADA";0,438989898989899;0,0909090909090909;0,438989898989899;0,0909090909090909;NA;NA;NA;NA;NA;NA;NA
"438";"FÍSICA DA MATÉRIA CONDENSADA";0,243741373360939;0,0952380952380952;0,243741373360939;0,0952380952380952;NA;NA;NA;NA;NA;NA;NA
"439";"FÍSICA E ASTRONOMIA";0,546946558943944;0,125;0,546946558943944;0,125;NA;NA;NA;NA;NA;NA;NA
"440";"FISICA E QUIMICA DE MATERIAIS";0,436395202020202;0,375;0,436395202020202;0,375;NA;NA;NA;NA;NA;NA;NA
"441";"FISIOLOGIA";0,511269858113025;0,0666666666666667;0,511269858113025;0,0666666666666667;NA;NA;NA;NA;NA;NA;NA
"442";"FISIOTERAPIA";0,424669262127083;0,167097608274079;0,418173006750593;0,0769230769230769;0,00497281231054478;0,0259109212776653;0,0705181700737107;0,160968696576897;16,6054330658403;96,3321367908937;0,895696172993013
"443";"FITOPATOLOGIA";0,40740628006253;0,587912087912088;0,40740628006253;0,587912087912088;0,00298478225836408;0,0319405868856418;0,0546331607941924;0,178719296343853;13,4099947565381;30,398983116431;1
"444";"FITOSSANIDADE";0,375981944525396;0,315789473684211;0,375981944525396;0,315789473684211;NA;NA;NA;NA;NA;NA;NA
"445";"FITOTECNIA";0,3792881513986;0,101515151515152;0,3792881513986;0,101515151515152;0,00393266536962817;0,00242883379247016;0,0627109669007596;0,0492831999008806;16,5338586690665;48,5476297531062;-1
"446";"FITOTECNIA (PRODUÇÃO VEGETAL)";0,332605347457916;0,115384615384615;0,332605347457916;0,115384615384615;NA;NA;NA;NA;NA;NA;NA
"447";"FORMAÇÃO CIENTÍFICA, EDUCACIONAL E TECNOLÓGICA";0,57182938182721;0,105263157894737;0,57182938182721;0,105263157894737;NA;NA;NA;NA;NA;NA;NA
"448";"FORMAÇÃO DOCENTE INTERDISCIPLINAR";0,652327967171717;0,0625;0,652327967171717;0,0625;NA;NA;NA;NA;NA;NA;NA
"449";"GENÉTICA";0,451717879641267;0,178571428571429;0,451717879641267;0,178571428571429;NA;NA;NA;NA;NA;NA;NA
"450";"GENÉTICA E BIODIVERSIDADE";0,741472553609182;0,727272727272727;0,741472553609182;0,727272727272727;NA;NA;NA;NA;NA;NA;NA
"451";"GENÉTICA E BIOLOGIA MOLECULAR";0,406802960143415;0,403684965642226;0,406286175390002;0,454428754813864;0,000260104089825904;0,0410847677869944;0,0161277428620965;0,202693778362816;3,96450971163306;50,210881160845;0,155084191230573
"452";"GENÉTICA E BIOQUÍMICA";0,460531793472466;1,35;0,460531793472466;1,35;NA;NA;NA;NA;NA;NA;NA
"453";"GENÉTICA E MELHORAMENTO";0,422828037786195;0,671122994652406;0,422828037786195;0,671122994652406;0,00462044606984455;0,00241642597729418;0,067973863137566;0,0491571559113643;16,0760065707699;7,32461207603596;-1
"454";"GENÉTICA E MELHORAMENTO DE PLANTAS";0,35265989508177;0,535714285714286;0,35265989508177;0,535714285714286;0,000368169497644498;0,431122448979592;0,0191877434224168;0,656599153958937;5,44086347498282;122,565175405668;-1
"455";"GENÉTICA E TOXICOLOGIA APLICADA";0,656818181818182;4,27272727272727;0,656818181818182;4,27272727272727;NA;NA;NA;NA;NA;NA;NA
"456";"GEOCIÊNCIAS";0,374542419509175;0,0476190476190476;0,374542419509175;0,0476190476190476;NA;NA;NA;NA;NA;NA;NA
"457";"GEOCIÊNCIAS APLICADAS";0,457869537072123;0,0769230769230769;0,457869537072123;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"458";"GEOFÍSICA";0,434083081950729;0,0769230769230769;0,434083081950729;0,0769230769230769;NA;NA;NA;NA;NA;NA;NA
"459";"GEOGRAFIA";0,423644682243906;0,0867619996102968;0,411413697377867;0,0666666666666667;0,00458085622877125;0,00205036648100287;0,0676820229364582;0,0452809726154692;15,9761294719832;52,189867475225;-0,389818763699809
"460";"GEOGRAFIA - TRATAMENTO DA INFORMAÇÃO ESPACIAL";0,606964810363248;0,8;0,606964810363248;0,8;NA;NA;NA;NA;NA;NA;NA
"461";"GEOGRAFIA ( CAMPUS JATAI )";0,479826534422123;0,0625;0,479826534422123;0,0625;NA;NA;NA;NA;NA;NA;NA
"462";"GEOLOGIA";0,325857442960221;0,148678325084975;0,310539215686275;0,0952380952380952;0,00101833068813418;0,0170382501453878;0,0319112940529553;0,130530648299117;9,79302291304449;87,7939997134851;0,468883582533723
"463";"GEOQUÍMICA: PETRÓLEO E MEIO AMBIENTE";0,623132680491551;0,571428571428571;0,623132680491551;0,571428571428571;NA;NA;NA;NA;NA;NA;NA
"464";"GEOTECNIA E TRANSPORTES";0,70901866950254;0,230769230769231;0,70901866950254;0,230769230769231;NA;NA;NA;NA;NA;NA;NA
"465";"GERONTOLOGIA";0,592412912839554;0,785714285714286;0,592412912839554;0,785714285714286;NA;NA;NA;NA;NA;NA;NA
"466";"GERONTOLOGIA BIOMÉDICA";0,491803648070815;0,176470588235294;0,491803648070815;0,176470588235294;NA;NA;NA;NA;NA;NA;NA
"467";"GESTÃO AMBIENTAL E SUSTENTABILIDADE";0,75530303030303;0,363636363636364;0,75530303030303;0,363636363636364;NA;NA;NA;NA;NA;NA;NA
"468";"GESTÃO DA INFORMAÇÃO";0,60543896627566;0,909090909090909;0,60543896627566;0,909090909090909;NA;NA;NA;NA;NA;NA;NA
