"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"FCDo";"FCDi";"CC";"CP";"IMI"
"2710";"52001016026P6";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"6";"CENTRO-OESTE";"GO";"UFG";"ECOLOGIA E EVOLUÇÃO";"MESTRADO/DOUTORADO";0,35;0,313953488372093;0,631578947368421;0,4;0,423883108935128
"2711";"52001016027P2";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIA DA COMPUTAÇÃO";"MESTRADO";0,343434343434343;0,37037037037037;0,519097222222222;0,506617647058824;0,43487989577144
"2712";"52001016029P5";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO/DOUTORADO";0,615384615384615;0,3125;0,520833333333333;0,46474358974359;0,478365384615385
"2713";"52001016031P0";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS FARMACÊUTICAS";"MESTRADO/DOUTORADO";0,466666666666667;0,309090909090909;0,576923076923077;0,490350877192982;0,460757882468409
"2714";"52001016032P6";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"AGRONEGÓCIO";"MESTRADO/DOUTORADO";0,759259259259259;0,6;0,596745230078564;0,510185185185185;0,616547418630752
"2715";"52001016033P2";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"AGRONOMIA (PRODUÇÃO VEGETAL)";"MESTRADO";0,404761904761905;0,636363636363636;0,507936507936508;0,343333333333333;0,473098845598846
"2716";"52001016034P9";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";0,481481481481481;0,168724279835391;0,547619047619048;0,456597222222222;0,413605507789536
"2717";"52001016036P1";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"EDUCAÇÃO EM CIÊNCIAS E MATEMÁTICA";"MESTRADO/DOUTORADO";0,555555555555556;0,4;0,621794871794872;0,463257575757576;0,510152000777001
"2718";"52001016039P0";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"GEOTECNIA, ESTRUTURAS E CONSTRUÇÃO CIVIL";"MESTRADO";0,266666666666667;0,36;0,69551282051282;0,453508771929825;0,443922064777328
"2719";"52001016041P5";"DIREITO";"DIRE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"DIREITO AGRÁRIO";"MESTRADO";0,41025641025641;0,189655172413793;1,125;0,482352941176471;0,551816130961668
"2720";"52001016042P1";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"GEOGRAFIA ( CAMPUS CATALÃO )";"MESTRADO";0,230769230769231;0,53448275862069;0,552495543672014;0,415;0,433186883265484
"2721";"52001016043P8";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"ANTROPOLOGIA SOCIAL";"MESTRADO/DOUTORADO";0,388888888888889;0,541666666666667;0,658823529411765;0,436111111111111;0,506372549019608
"2722";"52001016044P4";"NUTRIÇÃO";"NUTR";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"NUTRIÇÃO E SAÚDE";"MESTRADO";0,555555555555555;0,111111111111111;0,473552009456265;0,453888888888889;0,398526891252955
"2723";"52001016045P0";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"GEOGRAFIA ( CAMPUS JATAI )";"MESTRADO/DOUTORADO";0,354166666666667;0,540540540540541;0,588235294117647;0,436363636363636;0,479826534422123
"2724";"52001016046P7";"SAÚDE COLETIVA";"SCOL";"FEDERAL";"PÚBLICA";2010;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"SAUDE COLETIVA";"MESTRADO PROF.";0,684210526315789;0,275862068965517;0,657575757575758;0,445833333333333;0,515870421547599
"2725";"52001016047P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"GENÉTICA E MELHORAMENTO DE PLANTAS";"MESTRADO/DOUTORADO";0,380952380952381;0,204545454545455;0,433333333333333;0,52125;0,385020292207792
"2726";"52001016049P6";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ESTUDOS DA LINGUAGEM";"MESTRADO";0,388888888888889;0,235294117647059;0,433134434924521;0,415873015873016;0,368297614333371
"2727";"52001016050P4";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"QUÍMICA - CAMPUS CATALÃO";"MESTRADO";0,333333333333333;0,6;0,710144927536232;0,421354166666667;0,516208106884058
"2728";"52001016051P0";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"ENSINO NA SAÚDE";"MESTRADO PROF.";0,611111111111111;0,35;0,613636363636364;0,460416666666667;0,508791035353535
"2729";"52001016052P7";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"EDUCAÇÃO - CAMPUS CATALÃO";"MESTRADO";0,476190476190476;0,421875;0,726111111111111;0,332142857142857;0,489079861111111
"2730";"52001016053P3";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"BIOLOGIA DA RELAÇÃO PARASITO-HOSPEDEIRO";"MESTRADO/DOUTORADO";0,5;0,771428571428571;0,493324989570296;0,524382716049383;0,572284069262063
"2731";"52001016054P0";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"BIODIVERSIDADE VEGETAL";"MESTRADO";0,527777777777778;0,684210526315789;0,511346153846154;0,352777777777778;0,519028058929375
"2732";"52001016055P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIA POLÍTICA";"MESTRADO";0,488888888888889;0,75;0,64;0,468055555555556;0,586736111111111
"2733";"52001016056P2";"CIÊNCIAS BIOLÓGICAS I";"CBI";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"GENÉTICA E BIOLOGIA MOLECULAR";"MESTRADO/DOUTORADO";0,490196078431373;0,28125;0,391544302208835;0,439393939393939;0,400596080008537
"2734";"52001016057P9";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"DIREITOS HUMANOS";"MESTRADO";0,650793650793651;0,403508771929825;0,763888888888889;0,499404761904762;0,579399018379282
"2735";"52001016058P5";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"PERFORMANCES CULTURAIS";"MESTRADO/DOUTORADO";0,783333333333333;0,6;1,375;0,434848484848485;0,798295454545455
"2736";"52001016059P1";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS APLICADAS À SAÚDE";"MESTRADO";0,711111111111111;0,583333333333333;0,594047619047619;0,562878787878788;0,612842712842713
"2737";"52001016060P0";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"ENSINO NA EDUCAÇÃO BÁSICA";"MESTRADO PROF.";0,454545454545455;0,33;1,03846153846154;0,479166666666667;0,575543414918415
"2738";"52001016061P6";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"GESTÃO ORGANIZACIONAL";"MESTRADO PROF.";0,770833333333333;0,627906976744186;0,696984126984127;0,412878787878788;0,627150806235109
"2739";"52001016063P9";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"EDUCAÇÃO";"MESTRADO";0,424242424242424;0,615384615384615;0,865079365079365;0,444551282051282;0,587314421689422
"2740";"52001016064P5";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"ZOOTECNIA";"MESTRADO/DOUTORADO";0,555555555555555;0,170731707317073;0,973710317460317;0,332456140350877;0,508113430170956
"2741";"52001016065P1";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"PROJETO E CIDADE";"MESTRADO";0,58974358974359;0,702702702702703;0,953571428571429;0,527083333333333;0,693275263587764
"2742";"52001016066P8";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UFG";"HISTORIA";"MESTRADO PROF.";0,194444444444444;0,465116279069767;0,683333333333333;0,435;0,444473514211886
"2743";"52001016067P4";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"MODELAGEM E OTIMIZAÇÃO";"MESTRADO";0,611111111111111;0,78125;0,60204991087344;0,548888888888889;0,63582497771836
"2744";"52001016068P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ADMINISTRAÇÃO";"MESTRADO";0,487179487179487;0,5;0,79047619047619;0,443055555555556;0,555177808302808
"2745";"52001016069P7";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ENGENHARIA QUÍMICA";"MESTRADO";0,277777777777778;0,757575757575758;0,5225;0,475694444444444;0,508386994949495
"2746";"52001016070P5";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"BIODIVERSIDADE ANIMAL";"MESTRADO";0,412698412698413;0,333333333333333;0,377295918367347;0,335666666666667;0,36474858276644
"2747";"52001016071P1";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"PSICOLOGIA";"MESTRADO";0,75;0,448275862068966;1,09615384615385;0,35;0,661107427055703
"2748";"52001016072P8";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ASSISTÊNCIA E AVALIAÇÃO EM SAÚDE";"MESTRADO";0,686274509803922;0,520833333333333;0,812629399585921;0,501515151515151;0,630313098559582
"2749";"52001016101P8";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ECONOMIA";"MESTRADO";0,377777777777778;0,826086956521739;0,605263157894737;0,36;0,542281973048563
"2750";"52001016102P4";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"ENGENHARIA AMBIENTAL E SANITÁRIA";"MESTRADO";0,727272727272727;0,733333333333333;0,859821428571429;0,50625;0,706669372294372
"2751";"52001016103P0";"MATERIAIS";"MATE";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS EXATAS E TECNOLÓGICAS";"DOUTORADO";0,5625;0,555555555555556;0,783854166666667;0,369791666666667;0,567925347222222
"2752";"52001016104P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UFG";"CIÊNCIAS CONTÁBEIS";"MESTRADO";0,466666666666667;0,789473684210526;0,695436507936508;0,404545454545455;0,589030578339789
"2753";"52001016105P3";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UFG";"BIOCIÊNCIA ANIMAL";"MESTRADO";0,541666666666667;0,5;0,718253968253968;0,49780701754386;0,564431913116124
"2754";"52002012001P0";"PSICOLOGIA";"PSICO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"PSICOLOGIA";"MESTRADO/DOUTORADO";0,229166666666667;0,309090909090909;0,519345238095238;0,431578947368421;0,372295440305309
"2755";"52002012002P6";"TEOLOGIA";"TEOL";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"CIÊNCIAS DA RELIGIÃO";"MESTRADO/DOUTORADO";0,757575757575757;0,424242424242424;0,833333333333333;0,478888888888889;0,623510101010101
"2756";"52002012004P9";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,650793650793651;0,459016393442623;0,672698412698413;0,460069444444444;0,560644475344783
"2757";"52002012006P1";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"CIÊNCIAS AMBIENTAIS E SAÚDE";"MESTRADO";0,784313725490196;0,421052631578947;0,548309178743961;0,612280701754386;0,591489059391873
"2758";"52002012007P8";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"DESENVOLVIMENTO E PLANEJAMENTO TERRITORIAL";"MESTRADO";0,933333333333333;0,551020408163265;0,817708333333333;0,537878787878788;0,70998521567718
"2759";"52002012008P4";"CIÊNCIAS BIOLÓGICAS I";"CBI";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"GENÉTICA";"MESTRADO";0,527777777777778;0,740740740740741;0,364369471108602;0,492222222222222;0,531277552962336
"2760";"52002012011P5";"SERVIÇO SOCIAL";"SSOC";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"SERVIÇO SOCIAL";"MESTRADO";0,592592592592593;0,636363636363636;0,888888888888889;0,539583333333333;0,664357112794613
"2761";"52002012013P8";"HISTÓRIA";"HIST";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"HISTÓRIA";"MESTRADO";0,757575757575758;0,568181818181818;0,833333333333333;0,396428571428571;0,63887987012987
"2762";"52002012015P0";"ENGENHARIAS III";"ENGIII";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"ENGENHARIA DE PRODUÇÃO E SISTEMAS";"MESTRADO";0,75;0,731707317073171;0,565217391304348;0,498148148148148;0,636268214131417
"2763";"52002012016P7";"ENFERMAGEM";"ENFE";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"PUC-GOIÁS";"ATENÇÃO À SAÚDE";"MESTRADO";0,555555555555556;0,456521739130435;0,619652406417112;0,565277777777778;0,54925186972022
"2764";"52004015001P2";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"MUNICIPAL";"PÚBLICA";2004;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"FESURV";"PRODUÇÃO VEGETAL";"MESTRADO";0,333333333333333;0,464285714285714;0,55952380952381;0,404861111111111;0,440500992063492
"2765";"52012018001P1";"QUÍMICA";"QUIM";"ESTADUAL";"PÚBLICA";2006;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"CIÊNCIAS MOLECULARES";"MESTRADO";0,458333333333333;0,540983606557377;0,7;0,43859649122807;0,534478357779695
"2766";"52012018003P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"PRODUÇÃO VEGETAL";"MESTRADO";0,5;0,552631578947368;0,633333333333333;0,483796296296296;0,54244030214425
"2767";"52012018004P0";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"EDUCAÇÃO, LINGUAGEM E TECNOLOGIAS";"MESTRADO";0,479166666666667;0,508196721311475;0,82518115942029;0,403070175438596;0,553903680709257
"2768";"52012018005P7";"CIÊNCIAS AMBIENTAIS";"CAMB";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"4";"CENTRO-OESTE";"GO";"UEG";"RECURSOS NATURAIS DO CERRADO (RENAC)";"MESTRADO/DOUTORADO";0,526315789473684;0,611111111111111;0,475818452380952;0,533695652173913;0,536735251284915
"2769";"52012018006P3";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"TERRITÓRIOS E EXPRESSÕES CULTURAIS NO CERRADO";"MESTRADO";0,416666666666667;0,63265306122449;0,524949494949495;0,427;0,500317305710163
"2770";"52012018007P0";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2013;"PROFISSIONAL";"3";"CENTRO-OESTE";"GO";"UEG";"ENSINO DE CIÊNCIAS";"MESTRADO PROF.";0,6875;0,479166666666667;0,721875;0,48859649122807;0,594284539473684
"2771";"52012018008P6";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"CIÊNCIAS APLICADAS A PRODUTOS PARA SAÚDE";"MESTRADO";0,622222222222222;0,769230769230769;0,632258064516129;0,519270833333333;0,635745472325614
"2772";"52012018009P2";"CIÊNCIAS AMBIENTAIS";"CAMB";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"CENTRO-OESTE";"GO";"UEG";"AMBIENTE E SOCIEDADE";"MESTRADO";0,568627450980392;0,636363636363636;0,780873180873181;0,496052631578947;0,620479224949039
"2773";"53001010001P0";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"EDUCAÇÃO";"MESTRADO/DOUTORADO";0,398809523809524;0,268965517241379;0,541564916564917;0,375141242937853;0,396120300138418
"2774";"53001010002P6";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"FÍSICA";"MESTRADO/DOUTORADO";0,271604938271605;0,164383561643836;0,5875;0,461363636363636;0,371213034069769
"2775";"53001010003P2";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";"CENTRO-OESTE";"DF";"UNB";"MATEMÁTICA";"MESTRADO/DOUTORADO";0,1875;0,166666666666667;0,528381642512077;0,545833333333333;0,357095410628019
"2776";"53001010005P5";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"QUÍMICA";"MESTRADO/DOUTORADO";0,315315315315315;0,16;0,412058371735791;0,388414634146341;0,318947080299362
"2777";"53001010006P1";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"GEOLOGIA";"MESTRADO/DOUTORADO";0,34375;0,125;0,312566137566138;0,330630630630631;0,277986692049192
"2778";"53001010007P8";"CIÊNCIAS BIOLÓGICAS I";"CBI";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS BIOLÓGICAS (BIOLOGIA MOLECULAR)";"MESTRADO/DOUTORADO";0,488095238095238;0,25;0,418040293040293;0,537938596491228;0,42351853190669
"2779";"53001010008P4";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"ECOLOGIA";"MESTRADO/DOUTORADO";0,425925925925926;0,1875;0,489256678281069;0,489333333333333;0,398003984385082
"2780";"53001010009P0";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"SOCIOLOGIA";"MESTRADO/DOUTORADO";0,365079365079365;0,309859154929577;0,60621921182266;0,450574712643678;0,43293311111882
"2781";"53001010010P9";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"7";"CENTRO-OESTE";"DF";"UNB";"ANTROPOLOGIA";"MESTRADO/DOUTORADO";0,296296296296296;0,25;0,512083333333333;0,379487179487179;0,359466702279202
"2782";"53001010011P5";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"HISTÓRIA";"MESTRADO/DOUTORADO";0,266666666666667;0,263157894736842;0,833333333333333;0,475;0,459539473684211
"2783";"53001010015P0";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"MEDICINA TROPICAL";"MESTRADO/DOUTORADO";0,525641025641026;0,315789473684211;0,543128130373028;0,544940476190476;0,482374776472185
"2784";"53001010016P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";0,461538461538462;0,3875;0,507692307692308;0,362202380952381;0,429733287545787
"2785";"53001010017P3";"DIREITO";"DIRE";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"DIREITO";"MESTRADO/DOUTORADO";0,245614035087719;0,19672131147541;0,357065503940504;0,407916666666667;0,301829379292575
"2786";"53001010018P0";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"CIÊNCIAS DA INFORMAÇÃO";"MESTRADO/DOUTORADO";0,587301587301587;0,638297872340426;0,537224264705882;0,507471264367816;0,567573747178928
"2787";"53001010019P6";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"COMUNICAÇÃO";"MESTRADO/DOUTORADO";0,56;0,368421052631579;0,576830006049607;0,446666666666667;0,487979431336963
"2788";"53001010021P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"FITOPATOLOGIA";"MESTRADO/DOUTORADO";0,380952380952381;0,321428571428571;0,530844155844156;0,550925925925926;0,446037758537759
"2789";"53001010022P7";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"LITERATURA";"MESTRADO/DOUTORADO";0,470588235294118;0,179487179487179;0,548191345503719;0,432936507936508;0,407800817055381
"2790";"53001010023P3";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"LINGÜÍSTICA";"MESTRADO/DOUTORADO";0,282828282828283;0,27027027027027;0,487352180339985;0,450177304964539;0,372657009600769
"2791";"53001010025P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"RELAÇÕES INTERNACIONAIS";"MESTRADO/DOUTORADO";0,696969696969697;0,555555555555556;0,627622377622378;0,346969696969697;0,556779331779332
"2792";"53001010029P1";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"ESTUDOS COMPARADOS SOBRE AS AMÉRICAS";"MESTRADO/DOUTORADO";0,65;0,488888888888889;0,537797619047619;0,506944444444444;0,545907738095238
"2793";"53001010031P6";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";"CENTRO-OESTE";"DF";"UNB";"PATOLOGIA MOLECULAR";"MESTRADO/DOUTORADO";0,396825396825397;0,260869565217391;0,482399425287356;0,549;0,422273596832536
"2794";"53001010035P1";"SERVIÇO SOCIAL";"SSOC";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"6";"CENTRO-OESTE";"DF";"UNB";"POLÍTICA SOCIAL";"MESTRADO/DOUTORADO";0,421052631578947;0,24;0,547435897435897;0,449305555555556;0,4144485211426
"2795";"53001010038P0";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"4";"CENTRO-OESTE";"DF";"UNB";"BOTÂNICA";"MESTRADO/DOUTORADO";0,470588235294118;0,239130434782609;0,514530922431866;0,406746031746032;0,407748906063656
