"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"QFGDi";"QDP";"DFGDi";"FCDi"
"3056";"42001013075P9";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"6";"SUL";"RS";"UFRGS";"INFORMÁTICA NA EDUCAÇÃO";"DOUTORADO";32;54;0,592592592592593;0,592592592592593
"3057";"42001013076P5";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2002;"PROFISSIONAL";"5";"SUL";"RS";"UFRGS";"ENSINO DE FÍSICA";"MESTRADO PROF.";3;3;1;1
"3058";"42001013078P8";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"MICROELETRÔNICA";"MESTRADO/DOUTORADO";15;39;0,384615384615385;0,384615384615385
"3059";"42001013079P4";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";2005;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO/DOUTORADO";23;49;0,469387755102041;0,469387755102041
"3060";"42001013081P9";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2005;"PROFISSIONAL";"4";"SUL";"RS";"UFRGS";"ENSINO DE MATEMÁTICA";"MESTRADO PROF.";17;31;0,548387096774194;0,548387096774194
"3061";"42001013083P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";1998;"PROFISSIONAL";"3";"SUL";"RS";"UFRGS";"ADMINISTRAÇÃO";"MESTRADO PROF.";19;22;0,863636363636364;0,863636363636364
"3062";"42001013085P4";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";1999;"PROFISSIONAL";"4";"SUL";"RS";"UFRGS";"ECONOMIA";"MESTRADO PROF.";22;43;0,511627906976744;0,511627906976744
"3063";"42001013086P0";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2006;"PROFISSIONAL";"3";"SUL";"RS";"UFRGS";"ENGENHARIA DE MINAS, METALÚRGICA E DE MATERIAIS";"MESTRADO PROF.";7;9;0,777777777777778;0,777777777777778
"3064";"42001013089P0";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";2005;"PROFISSIONAL";"5";"SUL";"RS";"UFRGS";"ENGENHARIA DE PRODUÇÃO";"MESTRADO PROF.";35;71;0,492957746478873;0,492957746478873
"3065";"42001013091P4";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"ENSINO DE FÍSICA";"MESTRADO/DOUTORADO";1;14;0,0714285714285714;0,0714285714285714
"3066";"42001013093P7";"ARTES / MÚSICA";"ARTE";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"ARTES CÊNICAS";"MESTRADO/DOUTORADO";37;74;0,5;0,5
"3067";"42001013096P6";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"DESIGN";"MESTRADO/DOUTORADO";59;135;0,437037037037037;0,437037037037037
"3068";"42001013099P5";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"MEDICINA ANIMAL: EQÜINOS";"MESTRADO/DOUTORADO";8;51;0,156862745098039;0,156862745098039
"3069";"42001013100P3";"MEDICINA II";"MEDII";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"4";"SUL";"RS";"UFRGS";"GENÉTICA APLICADA À MEDICINA";"MESTRADO PROF.";2;6;0,333333333333333;0,333333333333333
"3070";"42001013101P0";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"ESTUDOS ESTRATÉGICOS INTERNACIONAIS";"MESTRADO/DOUTORADO";16;49;0,326530612244898;0,326530612244898
"3071";"42001013103P2";"SAÚDE COLETIVA";"SCOL";"FEDERAL";"PÚBLICA";2012;"PROFISSIONAL";"3";"SUL";"RS";"UFRGS";"ENSINO NA SAÚDE";"MESTRADO PROF.";22;46;0,478260869565217;0,478260869565217
"3072";"42001013104P9";"SAÚDE COLETIVA";"SCOL";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUL";"RS";"UFRGS";"SAÚDE COLETIVA";"MESTRADO";25;60;0,416666666666667;0,416666666666667
"3073";"42001013105P5";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"CIÊNCIAS BIOLÓGICAS: FARMACOLOGIA E TERAPÊUTICA";"MESTRADO/DOUTORADO";6;21;0,285714285714286;0,285714285714286
"3074";"42001013106P1";"MEDICINA III";"MEDIII";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"4";"SUL";"RS";"UFRGS";"CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA";"MESTRADO/DOUTORADO";14;37;0,378378378378378;0,378378378378378
"3075";"42001013107P8";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"SUL";"RS";"UFRGS";"PSICANÁLISE: CLÍNICA E CULTURA";"MESTRADO";23;62;0,370967741935484;0,370967741935484
"3076";"42001013156P9";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"5";"SUL";"RS";"UFRGS";"POLÍTICAS PÚBLICAS";"MESTRADO/DOUTORADO";20;35;0,571428571428571;0,571428571428571
"3077";"42001013157P5";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"SUL";"RS";"UFRGS";"ALIMENTOS DE ORIGEM ANIMAL";"MESTRADO PROF.";16;19;0,842105263157895;0,842105263157895
"3078";"42001013158P1";"SERVIÇO SOCIAL";"SSOC";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUL";"RS";"UFRGS";"POLÍTICA SOCIAL E SERVIÇO SOCIAL";"MESTRADO";21;33;0,636363636363636;0,636363636363636
"3079";"42001013170P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUL";"RS";"UFRGS";"CONTROLADORIA E CONTABILIDADE";"MESTRADO";21;27;0,777777777777778;0,777777777777778
"3080";"42001013171P8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;26;41;0,634146341463415;0,634146341463415
"3081";"42001013172P4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;20;0,75;0,75
"3082";"42001013173P0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18;18;1;1
"3083";"42001013174P7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23;51;0,450980392156863;0,450980392156863
"3084";"42001013175P3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;29;45;0,644444444444444;0,644444444444444
"3085";"42002010001P5";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1970;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"EDUCAÇÃO";"MESTRADO/DOUTORADO";36;131;0,274809160305344;0,274809160305344
"3086";"42002010002P1";"FILOSOFIA";"FILO";"FEDERAL";"PÚBLICA";1973;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"FILOSOFIA";"MESTRADO/DOUTORADO";8;28;0,285714285714286;0,285714285714286
"3087";"42002010003P8";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"6";"SUL";"RS";"UFSM";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";22;108;0,203703703703704;0,203703703703704
"3088";"42002010004P4";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"ENGENHARIA DE PRODUÇÃO";"MESTRADO";18;25;0,72;0,72
"3089";"42002010007P3";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"AGRONOMIA";"MESTRADO/DOUTORADO";12;56;0,214285714285714;0,214285714285714
"3090";"42002010008P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENGENHARIA AGRÍCOLA";"MESTRADO/DOUTORADO";22;55;0,4;0,4
"3091";"42002010009P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"EXTENSÃO RURAL";"MESTRADO/DOUTORADO";25;38;0,657894736842105;0,657894736842105
"3092";"42002010010P4";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ZOOTECNIA";"MESTRADO/DOUTORADO";7;56;0,125;0,125
"3093";"42002010011P0";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"7";"SUL";"RS";"UFSM";"MEDICINA VETERINÁRIA";"MESTRADO/DOUTORADO";6;69;0,0869565217391304;0,0869565217391304
"3094";"42002010012P7";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"6";"SUL";"RS";"UFSM";"QUÍMICA";"MESTRADO/DOUTORADO";9;85;0,105882352941176;0,105882352941176
"3095";"42002010013P3";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"CIÊNCIA E TECNOLOGIA DOS ALIMENTOS";"MESTRADO/DOUTORADO";26;76;0,342105263157895;0,342105263157895
"3096";"42002010014P0";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"LETRAS";"MESTRADO/DOUTORADO";7;53;0,132075471698113;0,132075471698113
"3097";"42002010015P6";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1990;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"ENGENHARIA FLORESTAL";"MESTRADO/DOUTORADO";11;58;0,189655172413793;0,189655172413793
"3098";"42002010017P9";"EDUCAÇÃO FÍSICA";"EFIS";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"DISTÚRBIOS DA COMUNICAÇÃO HUMANA";"MESTRADO/DOUTORADO";11;38;0,289473684210526;0,289473684210526
"3099";"42002010019P1";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"FÍSICA";"MESTRADO/DOUTORADO";5;34;0,147058823529412;0,147058823529412
"3100";"42002010020P0";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENGENHARIA CIVIL";"MESTRADO/DOUTORADO";20;80;0,25;0,25
"3101";"42002010023P9";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";1998;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"CIÊNCIAS BIOLÓGICAS (BIOQUÍMICA TOXICOLÓGICA)";"MESTRADO/DOUTORADO";12;55;0,218181818181818;0,218181818181818
"3102";"42002010025P1";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"GEOGRAFIA";"MESTRADO/DOUTORADO";33;106;0,311320754716981;0,311320754716981
"3103";"42002010026P8";"BIODIVERSIDADE";"BIOD";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"BIODIVERSIDADE ANIMAL";"MESTRADO/DOUTORADO";4;24;0,166666666666667;0,166666666666667
"3104";"42002010027P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"CIÊNCIA DO SOLO";"MESTRADO/DOUTORADO";16;50;0,32;0,32
"3105";"42002010029P7";"FARMÁCIA";"FARM";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"CIÊNCIAS FARMACÊUTICAS";"MESTRADO/DOUTORADO";13;42;0,30952380952381;0,30952380952381
"3106";"42002010030P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2003;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";18;67;0,26865671641791;0,26865671641791
"3107";"42002010031P1";"COMUNICAÇÃO E INFORMAÇÃO";"31";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";"SUL";"RS";"UFSM";"COMUNICAÇÃO";"MESTRADO/DOUTORADO";19;49;0,387755102040816;0,387755102040816
"3108";"42002010032P8";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"FARMACOLOGIA";"MESTRADO/DOUTORADO";14;53;0,264150943396226;0,264150943396226
"3109";"42002010033P4";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2008;"PROFISSIONAL";"4";"SUL";"RS";"UFSM";"PATRIMÔNIO CULTURAL";"MESTRADO PROF.";40;74;0,540540540540541;0,540540540540541
"3110";"42002010034P0";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"MATEMÁTICA";"MESTRADO";12;13;0,923076923076923;0,923076923076923
"3111";"42002010035P7";"ENFERMAGEM";"ENFE";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENFERMAGEM";"MESTRADO/DOUTORADO";38;93;0,408602150537634;0,408602150537634
"3112";"42002010036P3";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"INFORMÁTICA";"MESTRADO";36;99;0,363636363636364;0,363636363636364
"3113";"42002010037P0";"ARTES / MÚSICA";"ARTE";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"ARTES VISUAIS";"MESTRADO";26;30;0,866666666666667;0,866666666666667
"3114";"42002010038P6";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENGENHARIA QUÍMICA";"MESTRADO/DOUTORADO";13;49;0,26530612244898;0,26530612244898
"3115";"42002010040P0";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"METEOROLOGIA";"MESTRADO/DOUTORADO";3;18;0,166666666666667;0,166666666666667
"3116";"42002010041P7";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"CIÊNCIAS SOCIAIS";"MESTRADO";9;15;0,6;0,6
"3117";"42002010042P3";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"CIÊNCIAS ODONTOLÓGICAS";"MESTRADO/DOUTORADO";4;40;0,1;0,1
"3118";"42002010046P9";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"PSICOLOGIA";"MESTRADO";5;21;0,238095238095238;0,238095238095238
"3119";"42002010047P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2010;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"AGROBIOLOGIA";"MESTRADO";20;26;0,769230769230769;0,769230769230769
"3120";"42002010048P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"4";"SUL";"RS";"UFSM";"AGRICULTURA DE PRECISÂO";"MESTRADO PROF.";24;35;0,685714285714286;0,685714285714286
"3121";"42002010049P8";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUL";"RS";"UFSM";"CIÊNCIAS DA SAÚDE";"MESTRADO PROF.";27;67;0,402985074626866;0,402985074626866
"3122";"42002010050P6";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUL";"RS";"UFSM";"ADMINISTRAÇÃO";"MESTRADO PROF.";32;86;0,372093023255814;0,372093023255814
"3123";"42002010051P2";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"HISTÓRIA";"MESTRADO/DOUTORADO";8;35;0,228571428571429;0,228571428571429
"3124";"42002010052P9";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"AGRONOMIA - AGRICULTURA E AMBIENTE";"MESTRADO";19;28;0,678571428571429;0,678571428571429
"3125";"42002010053P5";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"ECONOMIA E DESENVOLVIMENTO";"MESTRADO";22;44;0,5;0,5
"3126";"42002010054P1";"EDUCAÇÃO FÍSICA";"EFIS";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"EDUCAÇÂO FISICA";"MESTRADO";28;70;0,4;0,4
"3127";"42002010055P8";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";2012;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"ENGENHARIA AMBIENTAL";"MESTRADO";18;22;0,818181818181818;0,818181818181818
"3128";"42002010056P4";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2013;"PROFISSIONAL";"4";"SUL";"RS";"UFSM";"TECNOLOGIAS EDUCACIONAIS EM REDE";"MESTRADO PROF.";44;81;0,54320987654321;0,54320987654321
"3129";"42002010057P0";"DIREITO";"DIRE";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"DIREITO";"MESTRADO";22;83;0,265060240963855;0,265060240963855
"3130";"42002010058P7";"ENSINO";"ENSI";"FEDERAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"EDUCAÇÃO MATEMÁTICA E ENSINO DE FÍSICA";"MESTRADO";25;39;0,641025641025641;0,641025641025641
"3131";"42002010059P3";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"GERONTOLOGIA";"MESTRADO";30;53;0,566037735849057;0,566037735849057
"3132";"42002010157P5";"EDUCAÇÃO FÍSICA";"EFIS";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"REABILITAÇÃO FUNCIONAL";"MESTRADO";23;36;0,638888888888889;0,638888888888889
"3133";"42002010158P1";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2015;"ACADÊMICO";"4";"SUL";"RS";"UFSM";"EDUCAÇÃO PROFISSIONAL E TECNOLÓGICA";"MESTRADO";31;47;0,659574468085106;0,659574468085106
"3134";"42002010159P8";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";2015;"PROFISSIONAL";"3";"SUL";"RS";"UFSM";"POLÍTICAS PÚBLICAS E GESTÃO EDUCACIONAL";"MESTRADO PROF.";30;85;0,352941176470588;0,352941176470588
"3135";"42002010160P6";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUL";"RS";"UFSM";"AGRONEGÓCIOS";"MESTRADO";34;40;0,85;0,85
"3136";"42002010161P2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15;13;1,15384615384615;1,15384615384615
"3137";"42003016001P8";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";"SUL";"RS";"UFPEL";"ODONTOLOGIA";"MESTRADO/DOUTORADO";11;63;0,174603174603175;0,174603174603175
"3138";"42003016007P6";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"ZOOTECNIA";"MESTRADO/DOUTORADO";10;53;0,188679245283019;0,188679245283019
"3139";"42003016008P2";"MEDICINA VETERINÁRIA";"MVET";"FEDERAL";"PÚBLICA";1977;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"VETERINÁRIA";"MESTRADO/DOUTORADO";7;44;0,159090909090909;0,159090909090909
"3140";"42003016009P9";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"CIÊNCIA E TECNOLOGIA DE ALIMENTOS";"MESTRADO/DOUTORADO";25;59;0,423728813559322;0,423728813559322
"3141";"42003016010P7";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"AGRONOMIA";"MESTRADO/DOUTORADO";12;54;0,222222222222222;0,222222222222222
"3142";"42003016011P3";"SAÚDE COLETIVA";"SCOL";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"7";"SUL";"RS";"UFPEL";"EPIDEMIOLOGIA";"MESTRADO/DOUTORADO";14;27;0,518518518518518;0,518518518518518
"3143";"42003016014P2";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"EDUCAÇÃO";"MESTRADO/DOUTORADO";31;101;0,306930693069307;0,306930693069307
"3144";"42003016016P5";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"CIÊNCIA E TECNOLOGIA DE SEMENTES";"MESTRADO/DOUTORADO";7;37;0,189189189189189;0,189189189189189
"3145";"42003016017P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"FISIOLOGIA VEGETAL";"MESTRADO/DOUTORADO";7;27;0,259259259259259;0,259259259259259
"3146";"42003016018P8";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";1999;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"FITOSSANIDADE";"MESTRADO/DOUTORADO";9;43;0,209302325581395;0,209302325581395
"3147";"42003016019P4";"GEOCIÊNCIAS";"GEOC";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"METEOROLOGIA";"MESTRADO";16;17;0,941176470588235;0,941176470588235
"3148";"42003016020P2";"BIOTECNOLOGIA";"BIOT";"FEDERAL";"PÚBLICA";2002;"ACADÊMICO";"6";"SUL";"RS";"UFPEL";"BIOTECNOLOGIA";"MESTRADO/DOUTORADO";15;44;0,340909090909091;0,340909090909091
"3149";"42003016022P5";"CIÊNCIAS BIOLÓGICAS III";"CBIII";"FEDERAL";"PÚBLICA";2004;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"PARASITOLOGIA";"MESTRADO/DOUTORADO";12;30;0,4;0,4
"3150";"42003016023P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2000;"PROFISSIONAL";"4";"SUL";"RS";"UFPEL";"CIÊNCIA E TECNOLOGIA DE SEMENTES";"MESTRADO PROF.";19;23;0,826086956521739;0,826086956521739
"3151";"42003016024P8";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"SOCIOLOGIA";"MESTRADO";11;16;0,6875;0,6875
"3152";"42003016025P4";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"FEDERAL";"PÚBLICA";2006;"ACADÊMICO";"5";"SUL";"RS";"UFPEL";"SISTEMAS DE PRODUÇÃO AGRÍCOLA FAMILIAR";"MESTRADO/DOUTORADO";23;54;0,425925925925926;0,425925925925926
"3153";"42003016026P0";"EDUCAÇÃO FÍSICA";"EFIS";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"EDUCAÇÃO FÍSICA";"MESTRADO/DOUTORADO";9;58;0,155172413793103;0,155172413793103
"3154";"42003016027P7";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"MEMÓRIA SOCIAL E PATRIMÔNIO CULTURAL";"MESTRADO/DOUTORADO";31;57;0,543859649122807;0,543859649122807
"3155";"42003016028P3";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";2007;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"QUÍMICA";"MESTRADO/DOUTORADO";4;35;0,114285714285714;0,114285714285714
"3156";"42003016030P8";"ENFERMAGEM";"ENFE";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"ENFERMAGEM";"MESTRADO/DOUTORADO";12;57;0,210526315789474;0,210526315789474
"3157";"42003016031P4";"FILOSOFIA";"FILO";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"FILOSOFIA";"MESTRADO/DOUTORADO";9;28;0,321428571428571;0,321428571428571
"3158";"42003016032P0";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"ARQUITETURA E URBANISMO";"MESTRADO";31;73;0,424657534246575;0,424657534246575
"3159";"42003016033P7";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";2008;"ACADÊMICO";"4";"SUL";"RS";"UFPEL";"FÍSICA";"MESTRADO/DOUTORADO";2;17;0,117647058823529;0,117647058823529
"3160";"42003016034P3";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";2009;"ACADÊMICO";"3";"SUL";"RS";"UFPEL";"ORGANIZAÇÕES E MERCADOS";"MESTRADO";17;19;0,894736842105263;0,894736842105263
