"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"QFDPD";"QFDPM";"QFDPG";"QPPP";"DFDDo";"DFDM";"DFDG";"FCDo"
"2882";"40015017024P7";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"PR";"UNIOESTE";"GESTÃO E DESENVOLVIMENTO REGIONAL";"MESTRADO";7;5;5;9;0,777777777777778;0,555555555555556;0,555555555555556;0,62962962962963
"2883";"40015017025P3";"ODONTOLOGIA";"ODON";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"PR";"UNIOESTE";"ODONTOLOGIA";"MESTRADO";7;9;4;15;0,466666666666667;0,6;0,266666666666667;0,444444444444444
"2884";"40015017026P0";"SERVIÇO SOCIAL";"SSOC";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"PR";"UNIOESTE";"SERVIÇO SOCIAL";"MESTRADO";7;9;6;13;0,538461538461538;0,692307692307692;0,461538461538462;0,564102564102564
"2885";"40015017027P6";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUL";"PR";"UNIOESTE";"ENSINO";"MESTRADO";10;8;10;11;0,909090909090909;0,727272727272727;0,909090909090909;0,848484848484849
"2886";"40015017028P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"ESTADUAL";"PÚBLICA";2014;"PROFISSIONAL";"3";"SUL";"PR";"UNIOESTE";"ADMINISTRAÇÃO";"MESTRADO PROF.";8;9;6;14;0,571428571428571;0,642857142857143;0,428571428571429;0,547619047619048
"2887";"40015017029P9";"ECONOMIA";"ECON";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUL";"PR";"UNIOESTE";"ECONOMIA";"MESTRADO";7;4;2;10;0,7;0,4;0,2;0,433333333333333
"2888";"40015017070P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";"SUL";"PR";"UNIOESTE";"CONTABILIDADE";"MESTRADO";9;8;4;13;0,692307692307692;0,615384615384615;0,307692307692308;0,538461538461538
"2889";"40015017071P5";"ENFERMAGEM";"ENFE";"ESTADUAL";"PÚBLICA";2015;"ACADÊMICO";"3";"SUL";"PR";"UNIOESTE";"SAÚDE PÚBLICA EM REGIÃO DE FRONTEIRA";"MESTRADO";5;9;6;10;0,5;0,9;0,6;0,666666666666667
"2890";"40015017072P1";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"3";"SUL";"PR";"UNIOESTE";"TECNOLOGIAS, GESTÃO E SUSTENTABILIDADE";"MESTRADO PROF.";8;9;10;12;0,666666666666667;0,75;0,833333333333333;0,75
"2891";"40015017170P3";"QUÍMICA";"QUIM";"ESTADUAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUL";"PR";"UNIOESTE";"QUÍMICA";"MESTRADO";6;4;4;12;0,5;0,333333333333333;0,333333333333333;0,388888888888889
"2892";"40015017171P0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;8;7;11;0,727272727272727;0,727272727272727;0,636363636363636;0,696969696969697
"2893";"40015017172P6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;4;8;12;0,416666666666667;0,333333333333333;0,666666666666667;0,472222222222222
"2894";"40020010001P7";"EDUCAÇÃO FÍSICA";"EFIS";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"3";"SUL";"PR";"UTP";"DISTÚRBIOS DA COMUNICAÇÃO";"MESTRADO/DOUTORADO";11;7;5;13;0,846153846153846;0,538461538461538;0,384615384615385;0,58974358974359
"2895";"40020010002P3";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"SUL";"PR";"UTP";"EDUCAÇÃO";"MESTRADO/DOUTORADO";8;8;11;14;0,571428571428571;0,571428571428571;0,785714285714286;0,642857142857143
"2896";"40020010003P0";"COMUNICAÇÃO E INFORMAÇÃO";"31";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"SUL";"PR";"UTP";"COMUNICAÇÃO E LINGUAGENS";"MESTRADO/DOUTORADO";10;11;11;12;0,833333333333333;0,916666666666667;0,916666666666667;0,888888888888889
"2897";"40020010004P6";"PSICOLOGIA";"PSICO";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";"SUL";"PR";"UTP";"PSICOLOGIA";"MESTRADO";5;4;4;12;0,416666666666667;0,333333333333333;0,333333333333333;0,361111111111111
"2898";"40022013001P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";"SUL";"PR";"UP";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";5;6;11;16;0,3125;0,375;0,6875;0,458333333333333
"2899";"40022013002P6";"CIÊNCIAS AMBIENTAIS";"CAMB";"PARTICULAR";"PRIVADA";2005;"PROFISSIONAL";"5";"SUL";"PR";"UP";"GESTÃO AMBIENTAL";"MESTRADO PROF.";10;9;7;11;0,909090909090909;0,818181818181818;0,636363636363636;0,787878787878788
"2900";"40022013003P2";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"4";"SUL";"PR";"UP";"ODONTOLOGIA CLÍNICA";"MESTRADO PROF.";6;6;2;12;0,5;0,5;0,166666666666667;0,388888888888889
"2901";"40022013004P9";"BIOTECNOLOGIA";"BIOT";"PARTICULAR";"PRIVADA";2010;"PROFISSIONAL";"4";"SUL";"PR";"UP";"BIOTECNOLOGIA INDUSTRIAL";"MESTRADO PROF.";8;8;8;11;0,727272727272727;0,727272727272727;0,727272727272727;0,727272727272727
"2902";"40022013005P5";"CIÊNCIAS AMBIENTAIS";"CAMB";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"4";"SUL";"PR";"UP";"GESTÃO AMBIENTAL";"MESTRADO/DOUTORADO";12;10;8;12;1;0,833333333333333;0,666666666666667;0,833333333333333
"2903";"40022013007P8";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"4";"SUL";"PR";"UP";"ODONTOLOGIA";"DOUTORADO";6;6;2;12;0,5;0,5;0,166666666666667;0,388888888888889
"2904";"40024016001P2";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";"SUL";"PR";"UNOPAR";"ODONTOLOGIA";"MESTRADO/DOUTORADO";6;7;3;12;0,5;0,583333333333333;0,25;0,444444444444444
"2905";"40024016002P9";"CIÊNCIA DE ALIMENTOS";"CALIM";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";"SUL";"PR";"UNOPAR";"CIÊNCIA E TECNOLOGIA DE LEITE E DERIVADOS";"MESTRADO";5;6;6;10;0,5;0,6;0,6;0,566666666666667
"2906";"40024016003P5";"MEDICINA VETERINÁRIA";"MVET";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"3";"SUL";"PR";"UNOPAR";"SAÚDE E PRODUÇÃO DE RUMINANTES";"MESTRADO";4;4;4;10;0,4;0,4;0,4;0,4
"2907";"40024016004P1";"EDUCAÇÃO FÍSICA";"EFIS";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";"SUL";"PR";"UNOPAR";"EXERCICIO FISICO NA PROMOÇÂO DA SAUDE";"MESTRADO PROF.";9;10;3;13;0,692307692307692;0,769230769230769;0,230769230769231;0,564102564102564
"2908";"40024016005P8";"ENSINO";"ENSI";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"3";"SUL";"PR";"UNOPAR";"METODOLOGIAS PARA O ENSINO DE LINGUAGENS E SUAS TECNOLOGIAS";"MESTRADO";9;9;13;16;0,5625;0,5625;0,8125;0,645833333333333
"2909";"40028011001P8";"DIREITO";"DIRE";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"3";"SUL";"PR";"UNIPAR";"DIREITO PROCESSUAL E CIDADANIA";"MESTRADO";5;2;6;15;0,333333333333333;0,133333333333333;0,4;0,288888888888889
"2910";"40028011002P4";"MEDICINA VETERINÁRIA";"MVET";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"SUL";"PR";"UNIPAR";"CIÊNCIA ANIMAL COM ÊNFASE EM PRODUTOS BIOATIVOS";"MESTRADO/DOUTORADO";10;9;5;14;0,714285714285714;0,642857142857143;0,357142857142857;0,571428571428572
"2911";"40028011003P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";"SUL";"PR";"UNIPAR";"BIOTECNOLOGIA APLICADA À AGRICULTURA";"MESTRADO/DOUTORADO";8;9;7;12;0,666666666666667;0,75;0,583333333333333;0,666666666666667
"2912";"40028011004P7";"FARMÁCIA";"FARM";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";"SUL";"PR";"UNIPAR";"PLANTAS MEDICINAIS E FITOTERÁPICOS NA ATENÇÃO BÁSICA";"MESTRADO PROF.";8;9;9;11;0,727272727272727;0,818181818181818;0,818181818181818;0,787878787878788
"2913";"40029018001P4";"DIREITO";"DIRE";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";"SUL";"PR";"UNICURITIBA";"DIREITO";"MESTRADO";3;3;12;16;0,1875;0,1875;0,75;0,375
"2914";"40030016001P9";"DIREITO";"DIRE";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";"SUL";"PR";"UNICESUMAR";"CIÊNCIAS JURÍDICAS";"MESTRADO";4;4;5;14;0,285714285714286;0,285714285714286;0,357142857142857;0,30952380952381
"2915";"40030016002P5";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2011;"ACADÊMICO";"3";"SUL";"PR";"UNICESUMAR";"PROMOÇÃO DA SAÚDE";"MESTRADO";16;14;14;15;1,06666666666667;0,933333333333333;0,933333333333333;0,977777777777778
"2916";"40030016003P1";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";"SUL";"PR";"UNICESUMAR";"GESTÃO DO CONHECIMENTO NAS ORGANIZAÇÕES";"MESTRADO";14;11;16;15;0,933333333333333;0,733333333333333;1,06666666666667;0,911111111111111
"2917";"40030016004P8";"CIÊNCIAS AMBIENTAIS";"CAMB";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";"SUL";"PR";"UNICESUMAR";"TECNOLOGIAS LIMPAS";"MESTRADO";8;7;7;11;0,727272727272727;0,636363636363636;0,636363636363636;0,666666666666667
"2918";"40030016005P4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7;7;10;12;0,583333333333333;0,583333333333333;0,833333333333333;0,666666666666667
"2919";"40031012001P5";"DIREITO";"DIRE";"ESTADUAL";"PÚBLICA";2001;"ACADÊMICO";"4";"SUL";"PR";"UENP";"CIÊNCIA JURÍDICA";"MESTRADO/DOUTORADO";4;8;6;16;0,25;0,5;0,375;0,375
"2920";"40031012002P1";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUL";"PR";"UENP";"AGRONOMIA";"MESTRADO";5;13;5;21;0,238095238095238;0,619047619047619;0,238095238095238;0,365079365079365
"2921";"40031012070P7";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2016;"PROFISSIONAL";"3";"SUL";"PR";"UENP";"ENSINO";"MESTRADO PROF.";12;11;15;19;0,631578947368421;0,578947368421053;0,789473684210526;0,666666666666667
"2922";"40035018001P0";"LETRAS / LINGUÍSTICA";"LETR";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"SUL";"PR";"UNIANDRADE";"TEORIA LITERÁRIA";"MESTRADO";7;5;7;13;0,538461538461538;0,384615384615385;0,538461538461538;0,487179487179487
"2923";"40036014001P7";"DIREITO";"DIRE";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";"SUL";"PR";"UNIBRASIL";"DIREITO";"MESTRADO";3;3;3;13;0,230769230769231;0,230769230769231;0,230769230769231;0,230769230769231
"2924";"40037010001P3";"MEDICINA II";"MEDII";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"5";"SUL";"PR";"FPP";"BIOTECNOLOGIA APLICADA A SAÚDE DA CRIANÇA E DO ADOLESCENTE";"MESTRADO/DOUTORADO";12;7;8;13;0,923076923076923;0,538461538461538;0,615384615384615;0,692307692307692
"2925";"40037010002P0";"ENSINO";"ENSI";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";"SUL";"PR";"FPP";"ENSINO NAS CIÊNCIAS DA SAÚDE";"MESTRADO";12;12;16;17;0,705882352941177;0,705882352941177;0,941176470588235;0,784313725490196
"2926";"40038017001P0";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"3";"SUL";"PR";"UNINGÁ";"ODONTOLOGIA";"MESTRADO PROF.";8;6;1;14;0,571428571428571;0,428571428571429;0,0714285714285714;0,357142857142857
"2927";"40041018001P7";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"3";"SUL";"PR";"ILAPEO";"ODONTOLOGIA";"MESTRADO PROF.";5;4;2;13;0,384615384615385;0,307692307692308;0,153846153846154;0,282051282051282
"2928";"40043010001P0";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUL";"PR";"UNILA";"INTERDISCIPLINAR EM ESTUDOS LATINO-AMERICANOS";"MESTRADO";15;11;15;18;0,833333333333333;0,611111111111111;0,833333333333333;0,759259259259259
"2929";"40043010002P6";"CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS";"CPOL";"FEDERAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUL";"PR";"UNILA";"INTEGRAÇÃO CONTEMPORÂNEA DA AMÉRICA LATINA - ICAL";"MESTRADO";12;12;12;17;0,705882352941177;0,705882352941177;0,705882352941177;0,705882352941177
"2930";"40043010003P2";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUL";"PR";"UNILA";"FÍSICA APLICADA";"MESTRADO";4;5;6;15;0,266666666666667;0,333333333333333;0,4;0,333333333333333
"2931";"40043010004P9";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUL";"PR";"UNILA";"POLÍTICAS PÚBLICAS E DESENVOLVIMENTO";"MESTRADO";19;14;14;22;0,863636363636364;0,636363636363636;0,636363636363636;0,712121212121212
"2932";"40043010005P5";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";2016;"ACADÊMICO";"3";"SUL";"PR";"UNILA";"LITERATURA COMPARADA";"MESTRADO";6;7;7;10;0,6;0,7;0,7;0,666666666666667
"2933";"40043010006P1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13;8;8;16;0,8125;0,5;0,5;0,604166666666667
"2934";"40043010007P8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9;8;4;14;0,642857142857143;0,571428571428571;0,285714285714286;0,5
"2935";"40043010008P4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8;6;6;11;0,727272727272727;0,545454545454545;0,545454545454545;0,606060606060606
"2936";"40051013001P9";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";"SUL";"PR";"UNINTER";"EDUCAÇÃO E NOVAS TECNOLOGIAS";"MESTRADO PROF.";10;10;10;12;0,833333333333333;0,833333333333333;0,833333333333333;0,833333333333333
"2937";"40051013002P5";"DIREITO";"DIRE";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"3";"SUL";"PR";"UNINTER";"DIREITO";"MESTRADO";6;4;10;13;0,461538461538462;0,307692307692308;0,769230769230769;0,512820512820513
"2938";"40076016001P4";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2014;"ACADÊMICO";"3";"SUL";"PR";"UNESPAR";"SOCIEDADE E DESENVOLVIMENTO";"MESTRADO";7;9;8;13;0,538461538461538;0,692307692307692;0,615384615384615;0,615384615384615
"2939";"40076016002P0";"ENSINO";"ENSI";"ESTADUAL";"PÚBLICA";2013;"ACADÊMICO";"3";"SUL";"PR";"UNESPAR";"FORMAÇÃO DOCENTE INTERDISCIPLINAR";"MESTRADO";11;12;12;16;0,6875;0,75;0,75;0,729166666666667
"2940";"41001010001P6";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MAPE";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"4";"SUL";"SC";"UFSC";"MATEMÁTICA PURA E APLICADA";"MESTRADO/DOUTORADO";9;5;9;25;0,36;0,2;0,36;0,306666666666667
"2941";"41001010004P5";"HISTÓRIA";"HIST";"FEDERAL";"PÚBLICA";1975;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"HISTÓRIA";"MESTRADO/DOUTORADO";11;6;6;26;0,423076923076923;0,230769230769231;0,230769230769231;0,294871794871795
"2942";"41001010005P1";"ENGENHARIAS IV";"ENGIV";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";13;7;8;38;0,342105263157895;0,184210526315789;0,210526315789474;0,245614035087719
"2943";"41001010006P8";"ENGENHARIAS III";"ENGIII";"FEDERAL";"PÚBLICA";1969;"ACADÊMICO";"7";"SUL";"SC";"UFSC";"ENGENHARIA MECÂNICA";"MESTRADO/DOUTORADO";19;8;15;44;0,431818181818182;0,181818181818182;0,340909090909091;0,318181818181818
"2944";"41001010008P0";"ODONTOLOGIA";"ODON";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"4";"SUL";"SC";"UFSC";"ODONTOLOGIA";"MESTRADO/DOUTORADO";14;11;4;35;0,4;0,314285714285714;0,114285714285714;0,276190476190476
"2945";"41001010009P7";"ENFERMAGEM";"ENFE";"FEDERAL";"PÚBLICA";1976;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"ENFERMAGEM";"MESTRADO/DOUTORADO";7;6;2;25;0,28;0,24;0,08;0,2
"2946";"41001010010P5";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"FEDERAL";"PÚBLICA";1978;"ACADÊMICO";"4";"SUL";"SC";"UFSC";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";9;6;14;29;0,310344827586207;0,206896551724138;0,482758620689655;0,333333333333333
"2947";"41001010011P1";"DIREITO";"DIRE";"FEDERAL";"PÚBLICA";1974;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"DIREITO";"MESTRADO/DOUTORADO";5;1;7;27;0,185185185185185;0,037037037037037;0,259259259259259;0,160493827160494
"2948";"41001010012P8";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1972;"ACADÊMICO";"4";"SUL";"SC";"UFSC";"INGLÊS:ESTUDOS LINGÜÍSTICOS E LITERÁRIOS";"MESTRADO/DOUTORADO";11;11;9;23;0,478260869565217;0,478260869565217;0,391304347826087;0,449275362318841
"2949";"41001010013P4";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"LITERATURA";"MESTRADO/DOUTORADO";16;14;17;33;0,484848484848485;0,424242424242424;0,515151515151515;0,474747474747475
"2950";"41001010014P0";"LETRAS / LINGUÍSTICA";"LETR";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"LINGÜÍSTICA";"MESTRADO/DOUTORADO";8;8;10;30;0,266666666666667;0,266666666666667;0,333333333333333;0,288888888888889
"2951";"41001010015P7";"EDUCAÇÃO";"EDUC";"FEDERAL";"PÚBLICA";1984;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"EDUCAÇÃO";"MESTRADO/DOUTORADO";18;15;20;48;0,375;0,3125;0,416666666666667;0,368055555555556
"2952";"41001010016P3";"GEOGRAFIA";"GEOG";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"4";"SUL";"SC";"UFSC";"GEOGRAFIA";"MESTRADO/DOUTORADO";11;10;7;19;0,578947368421053;0,526315789473684;0,368421052631579;0,491228070175439
"2953";"41001010017P0";"ANTROPOLOGIA / ARQUEOLOGIA";"ANTR";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"ANTROPOLOGIA SOCIAL";"MESTRADO/DOUTORADO";12;13;19;22;0,545454545454545;0,590909090909091;0,863636363636364;0,666666666666667
"2954";"41001010018P6";"SOCIOLOGIA";"SOCI";"FEDERAL";"PÚBLICA";1985;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"SOCIOLOGIA POLÍTICA";"MESTRADO/DOUTORADO";8;7;10;25;0,32;0,28;0,4;0,333333333333333
"2955";"41001010019P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"AQÜÍCULTURA";"MESTRADO/DOUTORADO";13;9;6;18;0,722222222222222;0,5;0,333333333333333;0,518518518518518
"2956";"41001010020P0";"ASTRONOMIA / FÍSICA";"AFIS";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"FÍSICA";"MESTRADO/DOUTORADO";9;2;7;27;0,333333333333333;0,0740740740740741;0,259259259259259;0,222222222222222
"2957";"41001010021P7";"CIÊNCIA DE ALIMENTOS";"CALIM";"FEDERAL";"PÚBLICA";1988;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"CIÊNCIAS DOS ALIMENTOS";"MESTRADO/DOUTORADO";8;8;10;13;0,615384615384615;0,615384615384615;0,769230769230769;0,666666666666667
"2958";"41001010022P3";"QUÍMICA";"QUIM";"FEDERAL";"PÚBLICA";1971;"ACADÊMICO";"7";"SUL";"SC";"UFSC";"QUÍMICA";"MESTRADO/DOUTORADO";15;9;11;45;0,333333333333333;0,2;0,244444444444444;0,259259259259259
"2959";"41001010023P0";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"ENGENHARIA CIVIL";"MESTRADO/DOUTORADO";13;9;5;25;0,52;0,36;0,2;0,36
"2960";"41001010024P6";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";1991;"ACADÊMICO";"7";"SUL";"SC";"UFSC";"FARMACOLOGIA";"MESTRADO/DOUTORADO";5;3;8;17;0,294117647058824;0,176470588235294;0,470588235294118;0,313725490196078
"2961";"41001010025P2";"CIÊNCIA DA COMPUTAÇÃO";"CCOMP";"FEDERAL";"PÚBLICA";1992;"ACADÊMICO";"4";"SUL";"SC";"UFSC";"CIÊNCIAS DA COMPUTAÇÃO";"MESTRADO/DOUTORADO";11;7;10;29;0,379310344827586;0,241379310344828;0,344827586206897;0,32183908045977
"2962";"41001010027P5";"CIÊNCIAS BIOLÓGICAS II";"CBII";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"4";"SUL";"SC";"UFSC";"NEUROCIÊNCIAS";"MESTRADO/DOUTORADO";7;7;10;19;0,368421052631579;0,368421052631579;0,526315789473684;0,421052631578947
"2963";"41001010028P1";"ENGENHARIAS II";"ENGII";"FEDERAL";"PÚBLICA";1993;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"ENGENHARIA QUÍMICA";"MESTRADO/DOUTORADO";8;6;5;21;0,380952380952381;0,285714285714286;0,238095238095238;0,301587301587302
"2964";"41001010029P8";"FILOSOFIA";"FILO";"FEDERAL";"PÚBLICA";1997;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"FILOSOFIA";"MESTRADO/DOUTORADO";4;4;9;25;0,16;0,16;0,36;0,226666666666667
"2965";"41001010031P2";"MATERIAIS";"MATE";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"CIÊNCIA E ENGENHARIA DE MATERIAIS";"MESTRADO/DOUTORADO";13;8;10;20;0,65;0,4;0,5;0,516666666666667
"2966";"41001010032P9";"ECONOMIA";"ECON";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"ECONOMIA";"MESTRADO/DOUTORADO";8;7;5;13;0,615384615384615;0,538461538461538;0,384615384615385;0,512820512820513
"2967";"41001010033P5";"ENGENHARIAS I";"ENGI";"FEDERAL";"PÚBLICA";1994;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"ENGENHARIA AMBIENTAL";"MESTRADO/DOUTORADO";14;11;8;18;0,777777777777778;0,611111111111111;0,444444444444444;0,611111111111111
"2968";"41001010035P8";"BIOTECNOLOGIA";"BIOT";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"BIOTECNOLOGIA E BIOCIÊNCIAS";"MESTRADO/DOUTORADO";15;14;9;25;0,6;0,56;0,36;0,506666666666667
"2969";"41001010036P4";"PSICOLOGIA";"PSICO";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"PSICOLOGIA";"MESTRADO/DOUTORADO";15;10;4;31;0,483870967741935;0,32258064516129;0,129032258064516;0,311827956989247
"2970";"41001010037P0";"INTERDISCIPLINAR";"INTE";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"6";"SUL";"SC";"UFSC";"INTERDISCIPLINAR EM CIÊNCIAS HUMANAS";"DOUTORADO";19;19;19;30;0,633333333333333;0,633333333333333;0,633333333333333;0,633333333333333
"2971";"41001010038P7";"CIÊNCIAS AMBIENTAIS";"CAMB";"FEDERAL";"PÚBLICA";1995;"ACADÊMICO";"4";"SUL";"SC";"UFSC";"AGROECOSSISTEMAS";"MESTRADO/DOUTORADO";17;11;7;20;0,85;0,55;0,35;0,583333333333333
"2972";"41001010039P3";"EDUCAÇÃO FÍSICA";"EFIS";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"EDUCAÇÃO FÍSICA";"MESTRADO/DOUTORADO";9;10;3;24;0,375;0,416666666666667;0,125;0,305555555555556
"2973";"41001010040P1";"SAÚDE COLETIVA";"SCOL";"FEDERAL";"PÚBLICA";1996;"ACADÊMICO";"5";"SUL";"SC";"UFSC";"SAÚDE COLETIVA";"MESTRADO/DOUTORADO";12;11;8;21;0,571428571428571;0,523809523809524;0,380952380952381;0,492063492063492
