"";"CD_PROGRAMA_IES";"NM_AREA_AVALIACAO";"SG_AREA_AVALIACAO";"CS_STATUS_JURIDICO";"DS_DEPENDENCIA_ADMINISTRATIVA";"ANO_INICIO_PROGRAMA";"NM_MODALIDADE_PROGRAMA";"CD_CONCEITO_PROGRAMA";"NM_REGIAO";"SG_UF_PROGRAMA";"SG_ENTIDADE_ENSINO";"NM_PROGRAMA_IES";"NM_GRAU_PROGRAMA";"QIP";"QPP";"DIPP";"DFPP";"QMP";"DFCP";"CC"
"2491";"33014019005P6";"ECONOMIA";"ECON";"PARTICULAR";"PRIVADA";2003;"PROFISSIONAL";"5";"SUDESTE";"SP";"FGV/SP";"ECONOMIA";"MESTRADO PROF.";8;35;0,228571428571429;NA;NA;NA;NA
"2492";"33014019006P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2009;"PROFISSIONAL";"4";"SUDESTE";"SP";"FGV/SP";"GESTÃO INTERNACIONAL";"MESTRADO PROF.";10;28;0,357142857142857;NA;NA;NA;NA
"2493";"33014019007P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"4";"SUDESTE";"SP";"FGV/SP";"GESTÃO PARA A COMPETITIVIDADE";"MESTRADO PROF.";12;20;0,6;NA;NA;NA;NA
"2494";"33015015001P7";"ASTRONOMIA / FÍSICA";"AFIS";"ESTADUAL";"PÚBLICA";1971;"ACADÊMICO";"7";"SUDESTE";"SP";"IFT/UNESP";"FÍSICA";"MESTRADO/DOUTORADO";4;31;0,129032258064516;NA;NA;NA;NA
"2495";"33017018001P0";"TEOLOGIA";"TEOL";"PARTICULAR";"PRIVADA";1979;"ACADÊMICO";"6";"SUDESTE";"SP";"UMESP";"CIÊNCIAS DA RELIGIÃO";"MESTRADO/DOUTORADO";1;1;1;2,64285714285714;2,07142857142857;1,33095238095238;1,16547619047619
"2496";"33017018002P6";"PSICOLOGIA";"PSICO";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"4";"SUDESTE";"SP";"UMESP";"PSICOLOGIA DA SAÚDE";"MESTRADO/DOUTORADO";3;39;0,0769230769230769;1,30769230769231;2,76923076923077;0,675641025641026;0,376282051282051
"2497";"33017018004P9";"COMUNICAÇÃO E INFORMAÇÃO";"31";"PARTICULAR";"PRIVADA";1978;"ACADÊMICO";"4";"SUDESTE";"SP";"UMESP";"COMUNICAÇÃO SOCIAL";"MESTRADO/DOUTORADO";1;1;1;2,78947368421053;2,68421052631579;1,08421052631579;1,04210526315789
"2498";"33017018007P8";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"SUDESTE";"SP";"UMESP";"EDUCAÇÃO";"MESTRADO/DOUTORADO";3;10;0,3;1;1;1;0,65
"2499";"33017018008P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";"SUDESTE";"SP";"UMESP";"ADMINISTRAÇÃO";"MESTRADO";2;4;0,5;1,5;1,5;1;0,75
"2500";"33018014002P2";"COMUNICAÇÃO E INFORMAÇÃO";"31";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";"SUDESTE";"SP";"FCL";"COMUNICAÇÃO";"MESTRADO";3;14;0,214285714285714;2,57142857142857;2,14285714285714;1,32142857142857;0,767857142857143
"2501";"33019010003P5";"MEDICINA III";"MEDIII";"PARTICULAR";"PRIVADA";1982;"ACADÊMICO";"3";"SUDESTE";"SP";"FCMSCSP-TI";"PESQUISA EM CIRURGIA";"MESTRADO/DOUTORADO";4;189;0,0211640211640212;1,19047619047619;1,36190476190476;0,914285714285714;0,467724867724868
"2502";"33019010010P1";"MEDICINA I";"MEDI";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"4";"SUDESTE";"SP";"FCMSCSP-TI";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";4;333;0,012012012012012;1,27272727272727;1,44848484848485;0,926262626262626;0,469137319137319
"2503";"33019010012P4";"SAÚDE COLETIVA";"SCOL";"PARTICULAR";"PRIVADA";2004;"PROFISSIONAL";"5";"SUDESTE";"SP";"FCMSCSP-TI";"SAÚDE COLETIVA";"MESTRADO PROF.";7;58;0,120689655172414;1,45454545454545;1,3030303030303;1,10606060606061;0,61337513061651
"2504";"33019010013P0";"EDUCAÇÃO FÍSICA";"EFIS";"PARTICULAR";"PRIVADA";2013;"PROFISSIONAL";"3";"SUDESTE";"SP";"FCMSCSP-TI";"SAÚDE DA COMUNICAÇÃO HUMANA";"MESTRADO PROF.";3;27;0,111111111111111;1,1;1,1;1;0,555555555555556
"2505";"33019010014P7";"SAÚDE COLETIVA";"SCOL";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";"SUDESTE";"SP";"FCMSCSP-TI";"SAÚDE COLETIVA";"MESTRADO/DOUTORADO";6;40;0,15;1,4;1,32;1,06;0,605
"2506";"33020019004P6";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"SUDESTE";"SP";"UNISANTOS";"EDUCAÇÃO";"MESTRADO/DOUTORADO";6;13;0,461538461538462;2,52941176470588;2;1,36764705882353;0,914592760180996
"2507";"33020019005P2";"SAÚDE COLETIVA";"SCOL";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"4";"SUDESTE";"SP";"UNISANTOS";"SAÚDE COLETIVA";"MESTRADO/DOUTORADO";4;25;0,16;1,95;2,15;0,925;0,5425
"2508";"33021015001P3";"ODONTOLOGIA";"ODON";"MUNICIPAL";"PÚBLICA";1991;"ACADÊMICO";"4";"SUDESTE";"SP";"UNITAU";"ODONTOLOGIA";"MESTRADO/DOUTORADO";2;9;0,222222222222222;1;2,66666666666667;0,388888888888889;0,305555555555556
"2509";"33021015006P5";"ENGENHARIAS III";"ENGIII";"MUNICIPAL";"PÚBLICA";1997;"PROFISSIONAL";"4";"SUDESTE";"SP";"UNITAU";"ENGENHARIA MECÂNICA";"MESTRADO PROF.";2;2;1;2,6;1,8;1,43333333333333;1,21666666666667
"2510";"33021015007P1";"LETRAS / LINGUÍSTICA";"LETR";"MUNICIPAL";"PÚBLICA";1995;"ACADÊMICO";"4";"SUDESTE";"SP";"UNITAU";"LINGÜÍSTICA APLICADA";"MESTRADO";1;2;0,5;1,375;1,125;1,125;0,8125
"2511";"33021015010P2";"INTERDISCIPLINAR";"INTE";"MUNICIPAL";"PÚBLICA";2010;"ACADÊMICO";"3";"SUDESTE";"SP";"UNITAU";"DESENVOLVIMENTO HUMANO: FORMAÇÃO, POLÍTICAS E PRÁTICAS SOCIA";"MESTRADO";2;6;0,333333333333333;2;2;1;0,666666666666667
"2512";"33024014009P3";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";1992;"ACADÊMICO";"5";"SUDESTE";"SP";"UPM";"DISTÚRBIOS DO DESENVOLVIMENTO";"MESTRADO/DOUTORADO";5;56;0,0892857142857143;1,29824561403509;2,10526315789474;0,758771929824561;0,424028822055138
"2513";"33024014015P3";"LETRAS / LINGUÍSTICA";"LETR";"PARTICULAR";"PRIVADA";1994;"ACADÊMICO";"5";"SUDESTE";"SP";"UPM";"LETRAS";"MESTRADO/DOUTORADO";3;19;0,157894736842105;2,4;2,93333333333333;0,866111111111111;0,512002923976608
"2514";"33024014016P0";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"SUDESTE";"SP";"UPM";"EDUCAÇÃO, ARTE E HISTÓRIA DA CULTURA";"MESTRADO/DOUTORADO";7;27;0,259259259259259;4,72;4,2;1,16228571428571;0,710772486772487
"2515";"33024014017P6";"ENGENHARIAS IV";"ENGIV";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"SUDESTE";"SP";"UPM";"PROGRAMA DE PÓS-GRADUAÇÃO EM ENGENHARIA ELÉTRICA E COMPUTAÇÃO";"MESTRADO/DOUTORADO";4;52;0,0769230769230769;1,85135135135135;1,5;1,41126126126126;0,744092169092169
"2516";"33024014018P2";"DIREITO";"DIRE";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";"SUDESTE";"SP";"UPM";"DIREITO POLÍTICO E ECONÔMICO";"MESTRADO/DOUTORADO";5;15;0,333333333333333;1,33333333333333;2,05555555555556;0,860185185185185;0,596759259259259
"2517";"33024014019P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"5";"SUDESTE";"SP";"UPM";"ADMINISTRAÇÃO DE EMPRESAS";"MESTRADO/DOUTORADO";5;38;0,131578947368421;1,84615384615385;1,38461538461538;1,29487179487179;0,713225371120108
"2518";"33024014020P7";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";"SUDESTE";"SP";"UPM";"ARQUITETURA E URBANISMO";"MESTRADO/DOUTORADO";10;66;0,151515151515152;1,41935483870968;3,12903225806452;0,605913978494624;0,378714565004888
"2519";"33024014021P3";"TEOLOGIA";"TEOL";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";"SUDESTE";"SP";"UPM";"CIÊNCIAS DA RELIGIÃO";"MESTRADO";3;17;0,176470588235294;1,88888888888889;1,33333333333333;1,44444444444444;0,810457516339869
"2520";"33024014023P6";"ENGENHARIAS II";"ENGII";"PARTICULAR";"PRIVADA";2007;"PROFISSIONAL";"3";"SUDESTE";"SP";"UPM";"ENGENHARIA DE MATERIAIS";"MESTRADO PROF.";4;33;0,121212121212121;NA;NA;NA;NA
"2521";"33024014024P2";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"4";"SUDESTE";"SP";"UPM";"CIÊNCIAS CONTÁBEIS";"MESTRADO PROF.";6;33;0,181818181818182;1,72;2,36;0,783333333333333;0,482575757575758
"2522";"33024014028P8";"GEOCIÊNCIAS";"GEOC";"PARTICULAR";"PRIVADA";2013;"ACADÊMICO";"4";"SUDESTE";"SP";"UPM";"CIÊNCIAS E APLICAÇÕES GEOESPACIAIS";"MESTRADO/DOUTORADO";6;42;0,142857142857143;1,45;1,95;0,911666666666667;0,527261904761905
"2523";"33024014029P4";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";"SUDESTE";"SP";"UPM";"ADMINISTRAÇÃO DO DESENVOLVIMENTO DE NEGÓCIOS";"MESTRADO PROF.";1;1;1;2;2;1;1
"2524";"33024014030P2";"ECONOMIA";"ECON";"PARTICULAR";"PRIVADA";2016;"PROFISSIONAL";"3";"SUDESTE";"SP";"UPM";"ECONOMIA E MERCADOS";"MESTRADO PROF.";1;3;0,333333333333333;2;2,6;0,8;0,566666666666667
"2525";"33024014031P9";"MATERIAIS";"MATE";"PARTICULAR";"PRIVADA";2016;"ACADÊMICO";"4";"SUDESTE";"SP";"UPM";"ENGENHARIA DE MATERIAIS E NANOTECNOLOGIA";"MESTRADO/DOUTORADO";7;36;0,194444444444444;1,68085106382979;1,93617021276596;0,914184397163121;0,554314420803783
"2526";"33026017001P5";"MEDICINA I";"MEDI";"MUNICIPAL";"PÚBLICA";2011;"ACADÊMICO";"3";"SUDESTE";"SP";"FMJ";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";3;79;0,0379746835443038;1,078125;1,1875;0,97109375;0,504534216772152
"2527";"33027013002P8";"ENGENHARIAS IV";"ENGIV";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"4";"SUDESTE";"SP";"FEI";"ENGENHARIA ELÉTRICA";"MESTRADO/DOUTORADO";5;42;0,119047619047619;1,53333333333333;2,13333333333333;0,86;0,48952380952381
"2528";"33027013003P4";"ENGENHARIAS III";"ENGIII";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"3";"SUDESTE";"SP";"FEI";"ENGENHARIA MECÂNICA";"MESTRADO";4;36;0,111111111111111;1,75;1,85;0,958333333333333;0,534722222222222
"2529";"33027013004P0";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";"SUDESTE";"SP";"FEI";"ADMINISTRAÇÃO";"MESTRADO/DOUTORADO";3;4;0,75;1,3;1,2;1,1;0,925
"2530";"33027013005P7";"ENGENHARIAS II";"ENGII";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"3";"SUDESTE";"SP";"FEI";"ENGENHARIA QUÍMICA";"MESTRADO";3;21;0,142857142857143;2,05263157894737;1,94736842105263;1,06140350877193;0,602130325814536
"2531";"33028010004P0";"ENFERMAGEM";"ENFE";"PARTICULAR";"PRIVADA";2012;"PROFISSIONAL";"3";"SUDESTE";"SP";"CUSC";"ENFERMAGEM NO PROCESSO DE CUIDAR EM SAUDE";"MESTRADO PROF.";1;1;1;1,05;1,1;0,975;0,9875
"2532";"33029016001P4";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2011;"PROFISSIONAL";"3";"SUDESTE";"SP";"FAMEMA";"ENSINO EM SAÚDE";"MESTRADO PROF.";1;4;0,25;1,47692307692308;1,2;1,25897435897436;0,754487179487179
"2533";"33029016002P0";"INTERDISCIPLINAR";"INTE";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"SP";"FAMEMA";"SAÚDE E ENVELHECIMENTO";"MESTRADO";3;33;0,0909090909090909;1,34444444444444;1,3;1,04814814814815;0,569528619528619
"2534";"33031010001P5";"MEDICINA I";"MEDI";"ESTADUAL";"PÚBLICA";1988;"ACADÊMICO";"4";"SUDESTE";"SP";"FAMERP";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";1;10;0,1;1,27083333333333;1,14583333333333;1,10416666666667;0,602083333333333
"2535";"33031010002P1";"ENFERMAGEM";"ENFE";"ESTADUAL";"PÚBLICA";2012;"ACADÊMICO";"3";"SUDESTE";"SP";"FAMERP";"ENFERMAGEM";"MESTRADO";1;1;1;1,33333333333333;1;1,33333333333333;1,16666666666667
"2536";"33032017004P0";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"5";"SUDESTE";"SP";"UNAERP";"ODONTOLOGIA (ENDODONTIA)";"MESTRADO/DOUTORADO";4;34;0,117647058823529;1;2,1;0,591666666666667;0,354656862745098
"2537";"33032017005P7";"BIOTECNOLOGIA";"BIOT";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"4";"SUDESTE";"SP";"UNAERP";"BIOTECNOLOGIA";"MESTRADO/DOUTORADO";4;62;0,0645161290322581;1,81012658227848;1,73417721518987;1,05274261603376;0,558629372533007
"2538";"33035016001P0";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;16;0,125;NA;NA;NA;NA
"2539";"33045011001P2";"CIÊNCIAS BIOLÓGICAS I";"CBI";"ESTADUAL";"PÚBLICA";2010;"ACADÊMICO";"5";"SUDESTE";"SP";"IBU";"PROGRAMA DE PÓS-GRADUAÇÃO EM CIÊNCIAS";"MESTRADO/DOUTORADO";4;75;0,0533333333333333;NA;NA;NA;NA
"2540";"33050015004P1";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";2000;"ACADÊMICO";"4";"SUDESTE";"SP";"USF";"EDUCAÇÃO";"MESTRADO/DOUTORADO";4;10;0,4;1,625;1,25;1,375;0,8875
"2541";"33050015005P8";"PSICOLOGIA";"PSICO";"PARTICULAR";"PRIVADA";1999;"ACADÊMICO";"6";"SUDESTE";"SP";"USF";"PSICOLOGIA";"MESTRADO/DOUTORADO";3;15;0,2;1;2,44444444444444;0,577777777777778;0,388888888888889
"2542";"33050015007P0";"MEDICINA I";"MEDI";"PARTICULAR";"PRIVADA";2007;"ACADÊMICO";"4";"SUDESTE";"SP";"USF";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";3;20;0,15;2;2;1;0,575
"2543";"33051011002P5";"ENGENHARIAS IV";"ENGIV";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"4";"SUDESTE";"SP";"UNIVAP";"ENGENHARIA BIOMÉDICA";"MESTRADO/DOUTORADO";9;95;0,0947368421052632;1,4375;1,53125;0,963541666666667;0,529139254385965
"2544";"33051011003P1";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLUR";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"4";"SUDESTE";"SP";"UNIVAP";"PLANEJAMENTO URBANO E REGIONAL";"MESTRADO/DOUTORADO";4;17;0,235294117647059;3;4;0,666666666666667;0,450980392156863
"2545";"33051011004P8";"ENGENHARIAS IV";"ENGIV";"PARTICULAR";"PRIVADA";2000;"PROFISSIONAL";"4";"SUDESTE";"SP";"UNIVAP";"BIOENGENHARIA";"MESTRADO PROF.";6;21;0,285714285714286;2;3,33333333333333;0,7;0,492857142857143
"2546";"33051011007P7";"ASTRONOMIA / FÍSICA";"AFIS";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"4";"SUDESTE";"SP";"UNIVAP";"FÍSICA E ASTRONOMIA";"MESTRADO/DOUTORADO";5;49;0,102040816326531;1,55555555555556;1,55555555555556;1,08333333333333;0,592687074829932
"2547";"33051011009P0";"CIÊNCIAS BIOLÓGICAS I";"CBI";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";"SUDESTE";"SP";"UNIVAP";"CIENCIAS BIOLOGICAS";"MESTRADO";2;14;0,142857142857143;1,22222222222222;1,27777777777778;0,972222222222222;0,557539682539683
"2548";"33051011010P8";"MATERIAIS";"MATE";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNIVAP";"PROCESSAMENTO DE MATERIAIS E CATÁLISE";"MESTRADO PROF.";6;52;0,115384615384615;1;1;1;0,557692307692308
"2549";"33052018002P1";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";1999;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNICID";"ODONTOLOGIA";"MESTRADO PROF.";3;52;0,0576923076923077;1;2,02173913043478;0,63731884057971;0,347505574136009
"2550";"33052018003P8";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICID";"EDUCAÇÃO";"MESTRADO";8;48;0,166666666666667;1,19047619047619;1,14285714285714;1,04761904761905;0,607142857142857
"2551";"33052018005P0";"EDUCAÇÃO FÍSICA";"EFIS";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";"SUDESTE";"SP";"UNICID";"FISIOTERAPIA";"MESTRADO/DOUTORADO";3;23;0,130434782608696;1,33333333333333;2,33333333333333;0,611111111111111;0,370772946859903
"2552";"33052018006P7";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";2015;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNICID";"FORMAÇÃO DE GESTORES EDUCACIONAIS";"MESTRADO PROF.";7;28;0,25;2,26923076923077;2,07692307692308;1,08333333333333;0,666666666666667
"2553";"33053014002P8";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"4";"SUDESTE";"SP";"CUML";"EDUCAÇÃO";"MESTRADO";3;12;0,25;2,5;2,16666666666667;1,09722222222222;0,673611111111111
"2554";"33054010002P4";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1995;"ACADÊMICO";"3";"SUDESTE";"SP";"UNOESTE";"EDUCAÇÃO";"MESTRADO";2;8;0,25;1,82608695652174;1,60869565217391;1,32427536231884;0,78713768115942
"2555";"33054010003P0";"CIÊNCIAS AGRÁRIAS I";"CAGRI";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"4";"SUDESTE";"SP";"UNOESTE";"AGRONOMIA";"MESTRADO/DOUTORADO";2;3;0,666666666666667;2;5,16666666666667;0,416666666666667;0,541666666666667
"2556";"33054010004P7";"MEDICINA VETERINÁRIA";"MVET";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"4";"SUDESTE";"SP";"UNOESTE";"CIÊNCIA ANIMAL";"MESTRADO/DOUTORADO";2;9;0,222222222222222;1,65168539325843;2,04494382022472;0,86123595505618;0,541729088639201
"2557";"33054010005P3";"CIÊNCIAS AMBIENTAIS";"CAMB";"PARTICULAR";"PRIVADA";2012;"ACADÊMICO";"4";"SUDESTE";"SP";"UNOESTE";"MEIO AMBIENTE E DESENVOLVIMENTO REGIONAL";"MESTRADO";2;8;0,25;1,66101694915254;1,76271186440678;0,99774011299435;0,623870056497175
"2558";"33056013012P2";"ZOOTECNIA / RECURSOS PESQUEIROS";"ZOOT";"PARTICULAR";"PRIVADA";2008;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNICASTELO";"PRODUÇÃO ANIMAL";"MESTRADO PROF.";4;7;0,571428571428571;1,31944444444444;1,47222222222222;1,02199074074074;0,796709656084656
"2559";"33056013013P9";"ENGENHARIAS IV";"ENGIV";"PARTICULAR";"PRIVADA";2010;"PROFISSIONAL";"4";"SUDESTE";"SP";"UNICASTELO";"BIOENGENHARIA";"MESTRADO PROF.";3;18;0,166666666666667;NA;NA;NA;NA
"2560";"33056013014P5";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2011;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNICASTELO";"CIÊNCIAS AMBIENTAIS";"MESTRADO PROF.";9;93;0,0967741935483871;1,49350649350649;1,31168831168831;1,13095238095238;0,613863287250384
"2561";"33056013015P1";"ENGENHARIAS IV";"ENGIV";"PARTICULAR";"PRIVADA";2009;"ACADÊMICO";"3";"SUDESTE";"SP";"UNICASTELO";"ENGENHARIA BIOMÉDICA";"MESTRADO/DOUTORADO";4;33;0,121212121212121;1;1;1;0,560606060606061
"2562";"33057010002P7";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";"SUDESTE";"SP";"UNIB";"ODONTOLOGIA";"MESTRADO";5;7;0,714285714285714;1,42857142857143;2,71428571428571;0,629761904761905;0,67202380952381
"2563";"33063010002P3";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";1993;"ACADÊMICO";"4";"SUDESTE";"SP";"UNIP";"ODONTOLOGIA";"MESTRADO/DOUTORADO";5;16;0,3125;1,33333333333333;2,16666666666667;0,722222222222222;0,517361111111111
"2564";"33063010003P0";"ENGENHARIAS III";"ENGIII";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"5";"SUDESTE";"SP";"UNIP";"ENGENHARIA DE PRODUÇÃO";"MESTRADO/DOUTORADO";6;29;0,206896551724138;1,66666666666667;1,66666666666667;1;0,603448275862069
"2565";"33063010004P6";"COMUNICAÇÃO E INFORMAÇÃO";"31";"PARTICULAR";"PRIVADA";1997;"ACADÊMICO";"4";"SUDESTE";"SP";"UNIP";"COMUNICAÇÃO";"MESTRADO/DOUTORADO";4;28;0,142857142857143;4,625;3,625;1,37232142857143;0,757589285714286
"2566";"33063010005P2";"MEDICINA VETERINÁRIA";"MVET";"PARTICULAR";"PRIVADA";2002;"ACADÊMICO";"4";"SUDESTE";"SP";"UNIP";"PATOLOGIA AMBIENTAL E EXPERIMENTAL";"MESTRADO/DOUTORADO";5;94;0,0531914893617021;1,57692307692308;1,84615384615385;0,905448717948718;0,47932010365521
"2567";"33063010006P9";"ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO";"ADM";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";"SUDESTE";"SP";"UNIP";"ADMINISTRAÇÃO";"MESTRADO";5;10;0,5;1,94117647058824;1,05882352941176;1,82352941176471;1,16176470588235
"2568";"33065012001P6";"EDUCAÇÃO";"EDUC";"PARTICULAR";"PRIVADA";1996;"ACADÊMICO";"4";"SUDESTE";"SP";"UNISO";"EDUCAÇÃO";"MESTRADO/DOUTORADO";2;7;0,285714285714286;1,46666666666667;1,06666666666667;1,43333333333333;0,85952380952381
"2569";"33065012002P2";"COMUNICAÇÃO E INFORMAÇÃO";"31";"PARTICULAR";"PRIVADA";2006;"ACADÊMICO";"3";"SUDESTE";"SP";"UNISO";"COMUNICAÇÃO E CULTURA";"MESTRADO";2;10;0,2;1,44444444444444;1,11111111111111;1,33333333333333;0,766666666666667
"2570";"33065012003P9";"FARMÁCIA";"FARM";"PARTICULAR";"PRIVADA";2008;"ACADÊMICO";"3";"SUDESTE";"SP";"UNISO";"CIÊNCIAS FARMACÊUTICAS";"MESTRADO/DOUTORADO";5;37;0,135135135135135;1,73333333333333;1,83333333333333;0,982222222222222;0,558678678678679
"2571";"33065012004P5";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2014;"PROFISSIONAL";"3";"SUDESTE";"SP";"UNISO";"PROCESSOS TECNOLÓGICOS E AMBIENTAIS";"MESTRADO PROF.";4;30;0,133333333333333;2,775;2,625;1,04337301587302;0,588353174603175
"2572";"33067015002P5";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";1998;"PROFISSIONAL";"3";"SUDESTE";"SP";"USC";"ODONTOLOGIA";"MESTRADO PROF.";5;28;0,178571428571429;1,45454545454545;1,68181818181818;0,924242424242424;0,551406926406926
"2573";"33067015003P1";"ODONTOLOGIA";"ODON";"PARTICULAR";"PRIVADA";2003;"ACADÊMICO";"3";"SUDESTE";"SP";"USC";"BIOLOGIA ORAL";"MESTRADO/DOUTORADO";5;33;0,151515151515152;1,23809523809524;1,71428571428571;0,817460317460317;0,484487734487734
"2574";"33067015005P4";"CIÊNCIAS AMBIENTAIS";"CAMB";"PARTICULAR";"PRIVADA";2015;"ACADÊMICO";"3";"SUDESTE";"SP";"USC";"CIÊNCIA E TECNOLOGIA AMBIENTAL";"MESTRADO";3;19;0,157894736842105;2,23076923076923;1,92307692307692;1,25641025641026;0,707152496626181
"2575";"33068011006P7";"MEDICINA I";"MEDI";"PARTICULAR";"PRIVADA";2014;"ACADÊMICO";"4";"SUDESTE";"SP";"SBIBAE";"CIÊNCIAS DA SAÚDE";"MESTRADO/DOUTORADO";3;143;0,020979020979021;1,26717557251908;1,41221374045802;0,946564885496183;0,483771953237602
"2576";"33072019002P5";"EDUCAÇÃO FÍSICA";"EFIS";"PARTICULAR";"PRIVADA";2004;"ACADÊMICO";"3";"SUDESTE";"SP";"USJT";"EDUCAÇÃO FÍSICA";"MESTRADO/DOUTORADO";2;25;0,08;2,37931034482759;3,51724137931034;0,741215106732348;0,410607553366174
"2577";"33072019003P1";"ARQUITETURA, URBANISMO E DESIGN";"ARQU";"PARTICULAR";"PRIVADA";2005;"ACADÊMICO";"3";"SUDESTE";"SP";"USJT";"ARQUITETURA E URBANISMO";"MESTRADO";2;5;0,4;1,42857142857143;2,04761904761905;0,803174603174603;0,601587301587302
"2578";"33072019004P8";"INTERDISCIPLINAR";"INTE";"PARTICULAR";"PRIVADA";2010;"ACADÊMICO";"3";"SUDESTE";"SP";"USJT";"CIÊNCIAS DO ENVELHECIMENTO";"MESTRADO";2;28;0,0714285714285714;2,44444444444444;2,11111111111111;1,22222222222222;0,646825396825397
